,tourist_spot,spot_arrtribute,good_point,selected_people
3441,성북동누룽지백숙,한식,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
104"
3442,성북동누룽지백숙,한식,"""뷰가 좋아요""","이 키워드를 선택한 인원
32"
3443,성북동누룽지백숙,한식,"""건강한 맛이에요""","이 키워드를 선택한 인원
31"
3444,성북동누룽지백숙,한식,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
23"
3445,성북동누룽지백숙,한식,"""인테리어가 멋져요""","이 키워드를 선택한 인원
21"
3461,성북동누룽지백숙,한식,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
14"
3462,성북동누룽지백숙,한식,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
8"
3463,성북동누룽지백숙,한식,"""포장이 깔끔해요""","이 키워드를 선택한 인원
6"
3464,성북동누룽지백숙,한식,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
4"
3465,성북동누룽지백숙,한식,"""잡내가 적어요""","이 키워드를 선택한 인원
3"
3486,성북동누룽지백숙,한식,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
2"
3487,성북동누룽지백숙,한식,"""차분한 분위기에요""","이 키워드를 선택한 인원
1"
3488,성북동누룽지백숙,한식,"""아늑해요""","이 키워드를 선택한 인원
1"
3489,성북동누룽지백숙,한식,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
1"
3490,성북동누룽지백숙,한식,"""룸이 잘 되어있어요""","이 키워드를 선택한 인원
1"
3516,성북동누룽지백숙,한식,"""반찬이 잘 나와요""","이 키워드를 선택한 인원
1"
3517,성북동누룽지백숙,한식,"""대화하기 좋아요""","이 키워드를 선택한 인원
1"
3518,고래불,생선회,"""음식이 맛있어요""","이 키워드를 선택한 인원
362"
3519,고래불,생선회,"""재료가 신선해요""","이 키워드를 선택한 인원
288"
3520,고래불,생선회,"""친절해요""","이 키워드를 선택한 인원
223"
3521,고래불,생선회,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
153"
3522,고래불,생선회,"""매장이 청결해요""","이 키워드를 선택한 인원
108"
3523,고래불,생선회,"""가성비가 좋아요""","이 키워드를 선택한 인원
87"
3524,고래불,생선회,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
87"
3525,고래불,생선회,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
76"
3526,고래불,생선회,"""양이 많아요""","이 키워드를 선택한 인원
52"
3527,고래불,생선회,"""인테리어가 멋져요""","이 키워드를 선택한 인원
45"
3538,고래불,생선회,"""매장이 넓어요""","이 키워드를 선택한 인원
43"
3539,고래불,생선회,"""주차하기 편해요""","이 키워드를 선택한 인원
39"
3540,고래불,생선회,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
14"
3541,고래불,생선회,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
8"
3542,고래불,생선회,"""룸이 잘 되어있어요""","이 키워드를 선택한 인원
8"
3558,고래불,생선회,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
7"
3559,고래불,생선회,"""뷰가 좋아요""","이 키워드를 선택한 인원
7"
3560,고래불,생선회,"""반찬이 잘 나와요""","이 키워드를 선택한 인원
6"
3561,고래불,생선회,"""대화하기 좋아요""","이 키워드를 선택한 인원
6"
3562,고래불,생선회,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
5"
3583,고래불,생선회,"""건강한 맛이에요""","이 키워드를 선택한 인원
4"
3584,고래불,생선회,"""차분한 분위기에요""","이 키워드를 선택한 인원
3"
3585,고래불,생선회,"""아늑해요""","이 키워드를 선택한 인원
3"
3586,고래불,생선회,"""컨셉이 독특해요""","이 키워드를 선택한 인원
1"
3587,배정철어도,생선회,"""음식이 맛있어요""","이 키워드를 선택한 인원
84"
3588,배정철어도,생선회,"""재료가 신선해요""","이 키워드를 선택한 인원
54"
3589,배정철어도,생선회,"""친절해요""","이 키워드를 선택한 인원
41"
3590,배정철어도,생선회,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
26"
3591,배정철어도,생선회,"""매장이 청결해요""","이 키워드를 선택한 인원
18"
3592,배정철어도,생선회,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
11"
3593,배정철어도,생선회,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
11"
3594,배정철어도,생선회,"""주차하기 편해요""","이 키워드를 선택한 인원
10"
3595,배정철어도,생선회,"""가성비가 좋아요""","이 키워드를 선택한 인원
7"
3596,배정철어도,생선회,"""양이 많아요""","이 키워드를 선택한 인원
6"
3607,배정철어도,생선회,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
2"
3608,배정철어도,생선회,"""인테리어가 멋져요""","이 키워드를 선택한 인원
1"
3609,배정철어도,생선회,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
1"
3610,아이러브신당동떡볶이,떡볶이,"""음식이 맛있어요""","이 키워드를 선택한 인원
3655"
3611,아이러브신당동떡볶이,떡볶이,"""매장이 넓어요""","이 키워드를 선택한 인원
2181"
3612,아이러브신당동떡볶이,떡볶이,"""양이 많아요""","이 키워드를 선택한 인원
994"
3613,아이러브신당동떡볶이,떡볶이,"""가성비가 좋아요""","이 키워드를 선택한 인원
946"
3614,아이러브신당동떡볶이,떡볶이,"""주차하기 편해요""","이 키워드를 선택한 인원
931"
3615,아이러브신당동떡볶이,떡볶이,"""친절해요""","이 키워드를 선택한 인원
835"
3616,아이러브신당동떡볶이,떡볶이,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
513"
3617,아이러브신당동떡볶이,떡볶이,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
510"
3618,아이러브신당동떡볶이,떡볶이,"""재료가 신선해요""","이 키워드를 선택한 인원
481"
3619,아이러브신당동떡볶이,떡볶이,"""매장이 청결해요""","이 키워드를 선택한 인원
277"
3630,아이러브신당동떡볶이,떡볶이,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
118"
3631,아이러브신당동떡볶이,떡볶이,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
112"
3632,아이러브신당동떡볶이,떡볶이,"""인테리어가 멋져요""","이 키워드를 선택한 인원
86"
3633,아이러브신당동떡볶이,떡볶이,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
77"
3634,아이러브신당동떡볶이,떡볶이,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
63"
3650,아이러브신당동떡볶이,떡볶이,"""뷰가 좋아요""","이 키워드를 선택한 인원
35"
3651,아이러브신당동떡볶이,떡볶이,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
16"
3652,아이러브신당동떡볶이,떡볶이,"""컨셉이 독특해요""","이 키워드를 선택한 인원
15"
3653,아이러브신당동떡볶이,떡볶이,"""음악이 좋아요""","이 키워드를 선택한 인원
11"
3654,아이러브신당동떡볶이,떡볶이,"""대화하기 좋아요""","이 키워드를 선택한 인원
7"
3675,아이러브신당동떡볶이,떡볶이,"""건강한 맛이에요""","이 키워드를 선택한 인원
6"
3676,아이러브신당동떡볶이,떡볶이,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
5"
3677,아이러브신당동떡볶이,떡볶이,"""아늑해요""","이 키워드를 선택한 인원
3"
3678,아이러브신당동떡볶이,떡볶이,"""포장이 깔끔해요""","이 키워드를 선택한 인원
3"
3679,아이러브신당동떡볶이,떡볶이,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
3"
3705,아이러브신당동떡볶이,떡볶이,"""오래 머무르기 좋아요""","이 키워드를 선택한 인원
2"
3706,아이러브신당동떡볶이,떡볶이,"""환기가 잘 돼요""","이 키워드를 선택한 인원
2"
3707,아이러브신당동떡볶이,떡볶이,"""술이 다양해요""","이 키워드를 선택한 인원
1"
3708,아이러브신당동떡볶이,떡볶이,"""디저트가 맛있어요""","이 키워드를 선택한 인원
1"
3709,아이러브신당동떡볶이,떡볶이,"""음료가 맛있어요""","이 키워드를 선택한 인원
1"
3740,아이러브신당동떡볶이,떡볶이,"""잡내가 적어요""","이 키워드를 선택한 인원
1"
3741,아이러브신당동떡볶이,떡볶이,"""현지 맛에 가까워요""","이 키워드를 선택한 인원
1"
3742,아이러브신당동떡볶이,떡볶이,"""룸이 잘 되어있어요""","이 키워드를 선택한 인원
1"
3743,아이러브신당동떡볶이,떡볶이,"""샐러드바가 잘 되어있어요""","이 키워드를 선택한 인원
1"
3744,베스트웨스턴 프리미어 서울가든호텔,4성급,"""친절해요""","이 키워드를 선택한 인원
199"
3745,베스트웨스턴 프리미어 서울가든호텔,4성급,"""깨끗해요""","이 키워드를 선택한 인원
169"
3746,베스트웨스턴 프리미어 서울가든호텔,4성급,"""대중교통이 편해요""","이 키워드를 선택한 인원
149"
3747,베스트웨스턴 프리미어 서울가든호텔,4성급,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
133"
3748,베스트웨스턴 프리미어 서울가든호텔,4성급,"""침구가 좋아요""","이 키워드를 선택한 인원
93"
3749,베스트웨스턴 프리미어 서울가든호텔,4성급,"""호캉스하기 좋아요""","이 키워드를 선택한 인원
79"
3750,베스트웨스턴 프리미어 서울가든호텔,4성급,"""주차하기 편해요""","이 키워드를 선택한 인원
61"
3751,베스트웨스턴 프리미어 서울가든호텔,4성급,"""조식이 맛있어요""","이 키워드를 선택한 인원
56"
3752,베스트웨스턴 프리미어 서울가든호텔,4성급,"""냉난방이 잘돼요""","이 키워드를 선택한 인원
53"
3753,베스트웨스턴 프리미어 서울가든호텔,4성급,"""인테리어가 멋져요""","이 키워드를 선택한 인원
39"
3764,베스트웨스턴 프리미어 서울가든호텔,4성급,"""뷰가 좋아요""","이 키워드를 선택한 인원
38"
3765,베스트웨스턴 프리미어 서울가든호텔,4성급,"""방음이 잘돼요""","이 키워드를 선택한 인원
35"
3766,베스트웨스턴 프리미어 서울가든호텔,4성급,"""즐길 거리가 많아요""","이 키워드를 선택한 인원
33"
3767,베스트웨스턴 프리미어 서울가든호텔,4성급,"""사진이 잘 나와요""","이 키워드를 선택한 인원
18"
3768,베스트웨스턴 프리미어 서울가든호텔,4성급,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
2"
3784,베스트웨스턴 프리미어 서울가든호텔,4성급,"""파티하기 좋아요""","이 키워드를 선택한 인원
2"
3785,베스트웨스턴 프리미어 서울가든호텔,4성급,"""수영장이 잘 되어있어요""","이 키워드를 선택한 인원
2"
3786,베스트웨스턴 프리미어 서울가든호텔,4성급,"""가성비가 좋아요""","이 키워드를 선택한 인원
2"
3787,베스트웨스턴 프리미어 서울가든호텔,4성급,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
2"
3788,베스트웨스턴 프리미어 서울가든호텔,4성급,"""화장실이 잘 되어있어요""","이 키워드를 선택한 인원
2"
3809,베스트웨스턴 프리미어 서울가든호텔,4성급,"""컨셉이 독특해요""","이 키워드를 선택한 인원
1"
3810,베스트웨스턴 프리미어 서울가든호텔,4성급,"""편의시설이 잘 되어있어요""","이 키워드를 선택한 인원
1"
3811,베스트웨스턴 프리미어 서울가든호텔,4성급,"""근처에 갈 곳이 많아요""","이 키워드를 선택한 인원
1"
3812,베스트웨스턴 프리미어 서울가든호텔,4성급,"""벌레 걱정 없어요""","이 키워드를 선택한 인원
1"
3813,베스트웨스턴 프리미어 서울가든호텔,4성급,"""스파하기 좋아요""","이 키워드를 선택한 인원
1"
3814,케르반레스토랑,아시아음식,"""음식이 맛있어요""","이 키워드를 선택한 인원
642"
3815,케르반레스토랑,아시아음식,"""친절해요""","이 키워드를 선택한 인원
316"
3816,케르반레스토랑,아시아음식,"""현지 맛에 가까워요""","이 키워드를 선택한 인원
267"
3817,케르반레스토랑,아시아음식,"""인테리어가 멋져요""","이 키워드를 선택한 인원
255"
3818,케르반레스토랑,아시아음식,"""매장이 넓어요""","이 키워드를 선택한 인원
209"
3819,케르반레스토랑,아시아음식,"""재료가 신선해요""","이 키워드를 선택한 인원
203"
3820,케르반레스토랑,아시아음식,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
176"
3821,케르반레스토랑,아시아음식,"""양이 많아요""","이 키워드를 선택한 인원
175"
3822,케르반레스토랑,아시아음식,"""매장이 청결해요""","이 키워드를 선택한 인원
120"
3823,케르반레스토랑,아시아음식,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
74"
3834,케르반레스토랑,아시아음식,"""가성비가 좋아요""","이 키워드를 선택한 인원
73"
3835,케르반레스토랑,아시아음식,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
70"
3836,케르반레스토랑,아시아음식,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
42"
3837,케르반레스토랑,아시아음식,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
31"
3838,케르반레스토랑,아시아음식,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
21"
3854,케르반레스토랑,아시아음식,"""향신료가 강하지 않아요""","이 키워드를 선택한 인원
15"
3855,케르반레스토랑,아시아음식,"""뷰가 좋아요""","이 키워드를 선택한 인원
15"
3856,케르반레스토랑,아시아음식,"""아늑해요""","이 키워드를 선택한 인원
13"
3857,케르반레스토랑,아시아음식,"""건강한 맛이에요""","이 키워드를 선택한 인원
9"
3858,케르반레스토랑,아시아음식,"""차분한 분위기에요""","이 키워드를 선택한 인원
6"
3879,케르반레스토랑,아시아음식,"""컨셉이 독특해요""","이 키워드를 선택한 인원
5"
3880,케르반레스토랑,아시아음식,"""코스요리가 알차요""","이 키워드를 선택한 인원
4"
3881,케르반레스토랑,아시아음식,"""주차하기 편해요""","이 키워드를 선택한 인원
4"
3882,케르반레스토랑,아시아음식,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
3"
3883,케르반레스토랑,아시아음식,"""오래 머무르기 좋아요""","이 키워드를 선택한 인원
3"
3909,케르반레스토랑,아시아음식,"""대화하기 좋아요""","이 키워드를 선택한 인원
2"
3910,케르반레스토랑,아시아음식,"""좌석이 편해요""","이 키워드를 선택한 인원
1"
3911,케르반레스토랑,아시아음식,"""디저트가 맛있어요""","이 키워드를 선택한 인원
1"
3912,케르반레스토랑,아시아음식,"""반려동물과 가기 좋아요""","이 키워드를 선택한 인원
1"
3913,케르반레스토랑,아시아음식,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
1"
3914,수연산방,차,"""차가 맛있어요""","이 키워드를 선택한 인원
279"
3915,수연산방,차,"""뷰가 좋아요""","이 키워드를 선택한 인원
193"
3916,수연산방,차,"""인테리어가 멋져요""","이 키워드를 선택한 인원
183"
3917,수연산방,차,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
172"
3918,수연산방,차,"""친절해요""","이 키워드를 선택한 인원
137"
3919,수연산방,차,"""디저트가 맛있어요""","이 키워드를 선택한 인원
122"
3920,수연산방,차,"""사진이 잘 나와요""","이 키워드를 선택한 인원
113"
3921,수연산방,차,"""대화하기 좋아요""","이 키워드를 선택한 인원
95"
3922,수연산방,차,"""음료가 맛있어요""","이 키워드를 선택한 인원
76"
3923,수연산방,차,,
3933,수연산방,차,"""매장이 청결해요""","이 키워드를 선택한 인원
18"
3934,수연산방,차,"""야외 공간이 멋져요""","이 키워드를 선택한 인원
16"
3935,수연산방,차,"""주차하기 편해요""","이 키워드를 선택한 인원
16"
3936,수연산방,차,"""건강한 맛이에요""","이 키워드를 선택한 인원
15"
3937,수연산방,차,"""좌석이 편해요""","이 키워드를 선택한 인원
13"
3938,수연산방,차,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
9"
3954,수연산방,차,"""차분한 분위기에요""","이 키워드를 선택한 인원
7"
3955,수연산방,차,"""아늑해요""","이 키워드를 선택한 인원
6"
3956,수연산방,차,"""집중하기 좋아요""","이 키워드를 선택한 인원
6"
3957,수연산방,차,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
5"
3958,수연산방,차,"""가성비가 좋아요""","이 키워드를 선택한 인원
4"
3979,수연산방,차,"""컨셉이 독특해요""","이 키워드를 선택한 인원
2"
3980,수연산방,차,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
2"
3981,수연산방,차,"""음식이 맛있어요""","이 키워드를 선택한 인원
1"
3982,수연산방,차,"""매장이 넓어요""","이 키워드를 선택한 인원
1"
3983,수연산방,차,"""오래 머무르기 좋아요""","이 키워드를 선택한 인원
1"
3984,한강공원 난지캠핑장,"캠핑,야영장","""깨끗해요""","이 키워드를 선택한 인원
115"
3985,한강공원 난지캠핑장,"캠핑,야영장","""바비큐 해먹기 좋아요 ""","이 키워드를 선택한 인원
68"
3986,한강공원 난지캠핑장,"캠핑,야영장","""화장실이 잘 되어있어요""","이 키워드를 선택한 인원
67"
3987,한강공원 난지캠핑장,"캠핑,야영장","""개수대가 잘 되어있어요""","이 키워드를 선택한 인원
59"
3988,한강공원 난지캠핑장,"캠핑,야영장","""공용시설 관리가 잘돼요""","이 키워드를 선택한 인원
51"
3989,한강공원 난지캠핑장,"캠핑,야영장","""주차하기 편해요""","이 키워드를 선택한 인원
48"
3990,한강공원 난지캠핑장,"캠핑,야영장","""뷰가 좋아요""","이 키워드를 선택한 인원
42"
3991,한강공원 난지캠핑장,"캠핑,야영장","""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
33"
3992,한강공원 난지캠핑장,"캠핑,야영장","""사이트 간격이 넓어요""","이 키워드를 선택한 인원
27"
3993,한강공원 난지캠핑장,"캠핑,야영장","""온수가 잘 나와요""","이 키워드를 선택한 인원
27"
4004,한강공원 난지캠핑장,"캠핑,야영장","""사진이 잘 나와요""","이 키워드를 선택한 인원
11"
4005,한강공원 난지캠핑장,"캠핑,야영장","""그늘이 많아요""","이 키워드를 선택한 인원
8"
4006,한강공원 난지캠핑장,"캠핑,야영장","""매너타임이 잘 지켜져요""","이 키워드를 선택한 인원
6"
4007,한강공원 난지캠핑장,"캠핑,야영장","""벌레 걱정 없어요""","이 키워드를 선택한 인원
5"
4008,한강공원 난지캠핑장,"캠핑,야영장","""마트 이용이 편해요""","이 키워드를 선택한 인원
1"
4024,한강공원 난지캠핑장,"캠핑,야영장","""근처에 갈 곳이 많아요""","이 키워드를 선택한 인원
1"
4025,한강공원 난지캠핑장,"캠핑,야영장","""물놀이하기 좋아요""","이 키워드를 선택한 인원
1"
4026,동국대학교 박물관,박물관,"""유익해요""","이 키워드를 선택한 인원
12"
4027,동국대학교 박물관,박물관,"""체험 프로그램이 다양해요""","이 키워드를 선택한 인원
3"
4028,동국대학교 박물관,박물관,"""설명이 잘 되어있어요""","이 키워드를 선택한 인원
2"
4029,동국대학교 박물관,박물관,"""공간이 넓어요""","이 키워드를 선택한 인원
2"
4030,동국대학교 박물관,박물관,"""전시 테마가 재밌어요""","이 키워드를 선택한 인원
1"
4031,동국대학교 박물관,박물관,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
1"
4032,동국대학교 박물관,박물관,"""주차하기 편해요""","이 키워드를 선택한 인원
1"
4033,동국대학교 박물관,박물관,"""사진이 잘 나와요""","이 키워드를 선택한 인원
1"
4034,세인트제임스 서울,캐주얼웨어,"""품질이 좋아요""","이 키워드를 선택한 인원
19"
4035,세인트제임스 서울,캐주얼웨어,"""친절해요""","이 키워드를 선택한 인원
16"
4036,세인트제임스 서울,캐주얼웨어,"""매장이 넓어요""","이 키워드를 선택한 인원
11"
4037,세인트제임스 서울,캐주얼웨어,"""종류가 다양해요""","이 키워드를 선택한 인원
10"
4038,세인트제임스 서울,캐주얼웨어,"""분위기가 편안해요""","이 키워드를 선택한 인원
8"
4039,세인트제임스 서울,캐주얼웨어,"""독특한 디자인이 많아요""","이 키워드를 선택한 인원
5"
4040,세인트제임스 서울,캐주얼웨어,"""스타일 추천을 잘해줘요""","이 키워드를 선택한 인원
5"
4041,세인트제임스 서울,캐주얼웨어,"""가성비가 좋아요""","이 키워드를 선택한 인원
2"
4042,세인트제임스 서울,캐주얼웨어,"""고급스러워요""","이 키워드를 선택한 인원
1"
4043,세인트제임스 서울,캐주얼웨어,,"이 키워드를 선택한 인원
1"
4053,세인트제임스 서울,캐주얼웨어,"""주차하기 편해요""","이 키워드를 선택한 인원
1"
4054,세인트제임스 서울,캐주얼웨어,"""신상품이 많아요""","이 키워드를 선택한 인원
1"
4055,세인트제임스 서울,캐주얼웨어,"""사이즈가 다양해요""","이 키워드를 선택한 인원
1"
4056,서울 서초 글램핑 청계산장,"캠핑,야영장","""바비큐 해먹기 좋아요 ""","이 키워드를 선택한 인원
10"
4057,서울 서초 글램핑 청계산장,"캠핑,야영장","""깨끗해요""","이 키워드를 선택한 인원
10"
4058,서울 서초 글램핑 청계산장,"캠핑,야영장","""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
8"
4059,서울 서초 글램핑 청계산장,"캠핑,야영장","""화장실이 잘 되어있어요""","이 키워드를 선택한 인원
8"
4060,서울 서초 글램핑 청계산장,"캠핑,야영장","""뷰가 좋아요""","이 키워드를 선택한 인원
7"
4061,서울 서초 글램핑 청계산장,"캠핑,야영장","""사진이 잘 나와요""","이 키워드를 선택한 인원
6"
4062,서울 서초 글램핑 청계산장,"캠핑,야영장","""개수대가 잘 되어있어요""","이 키워드를 선택한 인원
5"
4063,서울 서초 글램핑 청계산장,"캠핑,야영장","""공용시설 관리가 잘돼요""","이 키워드를 선택한 인원
3"
4064,서울 서초 글램핑 청계산장,"캠핑,야영장","""온수가 잘 나와요""","이 키워드를 선택한 인원
3"
4065,서울 서초 글램핑 청계산장,"캠핑,야영장","""매너타임이 잘 지켜져요""","이 키워드를 선택한 인원
2"
4076,서울 서초 글램핑 청계산장,"캠핑,야영장","""주차하기 편해요""","이 키워드를 선택한 인원
2"
4077,서울 서초 글램핑 청계산장,"캠핑,야영장","""사이트 간격이 넓어요""","이 키워드를 선택한 인원
2"
4078,서울 서초 글램핑 청계산장,"캠핑,야영장","""인테리어가 멋져요""","이 키워드를 선택한 인원
1"
4079,서울 서초 글램핑 청계산장,"캠핑,야영장","""벌레 걱정 없어요""","이 키워드를 선택한 인원
1"
4080,서울 서초 글램핑 청계산장,"캠핑,야영장","""그늘이 많아요""","이 키워드를 선택한 인원
1"
4081,진주집,국수,"""음식이 맛있어요""","이 키워드를 선택한 인원
4507"
4082,진주집,국수,"""양이 많아요""","이 키워드를 선택한 인원
1289"
4083,진주집,국수,"""매장이 넓어요""","이 키워드를 선택한 인원
1192"
4084,진주집,국수,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
957"
4085,진주집,국수,"""재료가 신선해요""","이 키워드를 선택한 인원
869"
4086,진주집,국수,"""친절해요""","이 키워드를 선택한 인원
685"
4087,진주집,국수,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
491"
4088,진주집,국수,"""가성비가 좋아요""","이 키워드를 선택한 인원
251"
4089,진주집,국수,"""매장이 청결해요""","이 키워드를 선택한 인원
199"
4090,진주집,국수,"""주차하기 편해요""","이 키워드를 선택한 인원
130"
4101,진주집,국수,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
85"
4102,진주집,국수,"""건강한 맛이에요""","이 키워드를 선택한 인원
69"
4103,진주집,국수,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
65"
4104,진주집,국수,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
36"
4105,진주집,국수,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
35"
4121,진주집,국수,"""인테리어가 멋져요""","이 키워드를 선택한 인원
28"
4122,진주집,국수,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
27"
4123,진주집,국수,"""뷰가 좋아요""","이 키워드를 선택한 인원
22"
4124,진주집,국수,"""반찬이 잘 나와요""","이 키워드를 선택한 인원
13"
4125,진주집,국수,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
6"
4146,진주집,국수,"""현지 맛에 가까워요""","이 키워드를 선택한 인원
4"
4147,진주집,국수,"""잡내가 적어요""","이 키워드를 선택한 인원
2"
4148,진주집,국수,"""향신료가 강하지 않아요""","이 키워드를 선택한 인원
2"
4149,진주집,국수,"""차분한 분위기에요""","이 키워드를 선택한 인원
1"
4150,진주집,국수,"""아늑해요""","이 키워드를 선택한 인원
1"
4176,진주집,국수,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
1"
4177,진주집,국수,"""사진이 잘 나와요""","이 키워드를 선택한 인원
1"
4178,진주집,국수,"""대화하기 좋아요""","이 키워드를 선택한 인원
1"
4179,호남식당,"순대,순댓국","""음식이 맛있어요""","이 키워드를 선택한 인원
455"
4180,호남식당,"순대,순댓국","""가성비가 좋아요""","이 키워드를 선택한 인원
184"
4181,호남식당,"순대,순댓국","""양이 많아요""","이 키워드를 선택한 인원
173"
4182,호남식당,"순대,순댓국","""친절해요""","이 키워드를 선택한 인원
167"
4183,호남식당,"순대,순댓국","""혼밥하기 좋아요""","이 키워드를 선택한 인원
116"
4184,호남식당,"순대,순댓국","""재료가 신선해요""","이 키워드를 선택한 인원
55"
4185,호남식당,"순대,순댓국","""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
37"
4186,호남식당,"순대,순댓국","""고기 질이 좋아요""","이 키워드를 선택한 인원
35"
4187,호남식당,"순대,순댓국","""매장이 청결해요""","이 키워드를 선택한 인원
17"
4188,호남식당,"순대,순댓국","""잡내가 적어요""","이 키워드를 선택한 인원
7"
4199,호남식당,"순대,순댓국","""단체모임 하기 좋아요""","이 키워드를 선택한 인원
7"
4200,호남식당,"순대,순댓국","""인테리어가 멋져요""","이 키워드를 선택한 인원
6"
4201,호남식당,"순대,순댓국","""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
6"
4202,호남식당,"순대,순댓국","""화장실이 깨끗해요""","이 키워드를 선택한 인원
6"
4203,호남식당,"순대,순댓국","""매장이 넓어요""","이 키워드를 선택한 인원
5"
4219,호남식당,"순대,순댓국","""뷰가 좋아요""","이 키워드를 선택한 인원
5"
4220,호남식당,"순대,순댓국","""음식이 빨리 나와요""","이 키워드를 선택한 인원
4"
4221,호남식당,"순대,순댓국","""주차하기 편해요""","이 키워드를 선택한 인원
4"
4222,호남식당,"순대,순댓국","""메뉴 구성이 알차요""","이 키워드를 선택한 인원
2"
4223,호남식당,"순대,순댓국","""반찬이 잘 나와요""","이 키워드를 선택한 인원
1"
4244,호남식당,"순대,순댓국","""직접 잘 구워줘요""","이 키워드를 선택한 인원
1"
4245,두타몰,신발,"""종류가 다양해요""","이 키워드를 선택한 인원
88"
4246,두타몰,신발,"""품질이 좋아요""","이 키워드를 선택한 인원
69"
4247,두타몰,신발,"""친절해요""","이 키워드를 선택한 인원
59"
4248,두타몰,신발,"""가성비가 좋아요""","이 키워드를 선택한 인원
50"
4249,두타몰,신발,"""매장이 넓어요""","이 키워드를 선택한 인원
48"
4250,두타몰,신발,"""독특한 디자인이 많아요""","이 키워드를 선택한 인원
23"
4251,두타몰,신발,"""주차하기 편해요""","이 키워드를 선택한 인원
19"
4252,두타몰,신발,"""분위기가 편안해요""","이 키워드를 선택한 인원
18"
4253,두타몰,신발,"""스타일 추천을 잘해줘요""","이 키워드를 선택한 인원
15"
4254,두타몰,신발,,"이 키워드를 선택한 인원
2"
4264,두타몰,신발,"""트렌디해요""","이 키워드를 선택한 인원
2"
4265,두타몰,신발,"""A/S가 세심해요""","이 키워드를 선택한 인원
1"
4266,두타몰,신발,"""시설이 깔끔해요""","이 키워드를 선택한 인원
1"
4267,두타몰,신발,"""반납이 편해요""","이 키워드를 선택한 인원
1"
4268,두타몰,신발,"""사이즈가 다양해요""","이 키워드를 선택한 인원
1"
4269,서대문수빈,한정식-일반,"""음식이 맛있어요""","이 키워드를 선택한 인원
599"
4270,서대문수빈,한정식-일반,"""재료가 신선해요""","이 키워드를 선택한 인원
204"
4271,서대문수빈,한정식-일반,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
161"
