,Attraction,Good_Point,Selected_People
10948,툭툭누들타이,혼밥하기 좋아요,26
10949,툭툭누들타이,뷰가 좋아요,24
10950,툭툭누들타이,음식이 빨리 나와요,16
10951,툭툭누들타이,컨셉이 독특해요,15
10952,툭툭누들타이,향신료가 강하지 않아요,15
10953,툭툭누들타이,메뉴 구성이 알차요,6
10954,툭툭누들타이,좌석이 편해요,4
10955,툭툭누들타이,아늑해요,4
10956,툭툭누들타이,코스요리가 알차요,2
10957,툭툭누들타이,야외 공간이 멋져요,2
10958,툭툭누들타이,비싼 만큼 가치있어요,2
10959,툭툭누들타이,대화하기 좋아요,2
10960,툭툭누들타이,건강한 맛이에요,2
10961,툭툭누들타이,차분한 분위기에요,1
10962,툭툭누들타이,환기가 잘 돼요,1
10963,금강수림,음식이 맛있어요,303
10964,금강수림,재료가 신선해요,81
10965,금강수림,친절해요,80
10966,금강수림,특별한 메뉴가 있어요,62
10967,금강수림,매장이 넓어요,56
10968,금강수림,양이 많아요,49
10969,금강수림,단체모임 하기 좋아요,45
10970,금강수림,매장이 청결해요,41
10971,금강수림,가성비가 좋아요,29
10972,금강수림,주차하기 편해요,18
10973,금강수림,인테리어가 멋져요,15
10974,금강수림,특별한 날 가기 좋아요,14
10975,금강수림,혼밥하기 좋아요,12
10976,금강수림,반찬이 잘 나와요,8
10977,금강수림,메뉴 구성이 알차요,3
10978,금강수림,비싼 만큼 가치있어요,3
10979,금강수림,건강한 맛이에요,3
10980,금강수림,대화하기 좋아요,2
10981,금강수림,차분한 분위기에요,1
10982,금강수림,음식이 빨리 나와요,1
10983,금강수림,룸이 잘 되어있어요,1
10984,금강수림,기본 안주가 좋아요,1
10985,금강수림,뷰가 좋아요,1
10986,면목시장,음식이 맛있어요,96
10987,면목시장,가성비가 좋아요,64
10988,면목시장,양이 많아요,33
10989,면목시장,재료가 신선해요,27
10990,면목시장,친절해요,26
10991,면목시장,특별한 메뉴가 있어요,4
10992,면목시장,주차하기 편해요,2
10993,면목시장,인테리어가 멋져요,1
10994,면목시장,매장이 청결해요,1
10995,면목시장,뷰가 좋아요,1
10996,세상의모든아침,뷰가 좋아요,3318
10997,세상의모든아침,음식이 맛있어요,2327
10998,세상의모든아침,인테리어가 멋져요,1704
10999,세상의모든아침,특별한 날 가기 좋아요,1655
11000,세상의모든아침,매장이 넓어요,944
11001,세상의모든아침,화장실이 깨끗해요,815
11002,세상의모든아침,친절해요,698
11003,세상의모든아침,매장이 청결해요,692
11004,세상의모든아침,주차하기 편해요,633
11005,세상의모든아침,재료가 신선해요,511
11006,세상의모든아침,특별한 메뉴가 있어요,497
11007,세상의모든아침,단체모임 하기 좋아요,355
11008,세상의모든아침,가성비가 좋아요,180
11009,세상의모든아침,양이 많아요,104
11010,세상의모든아침,대화하기 좋아요,67
11011,세상의모든아침,비싼 만큼 가치있어요,49
11012,세상의모든아침,사진이 잘 나와요,48
11013,세상의모든아침,차분한 분위기에요,26
11014,세상의모든아침,메뉴 구성이 알차요,21
11015,세상의모든아침,컨셉이 독특해요,19
11016,세상의모든아침,혼밥하기 좋아요,19
11017,세상의모든아침,음식이 빨리 나와요,14
11018,세상의모든아침,야외 공간이 멋져요,12
11019,세상의모든아침,건강한 맛이에요,10
11020,세상의모든아침,디저트가 맛있어요,9
11021,세상의모든아침,고기 질이 좋아요,9
11022,세상의모든아침,아늑해요,6
11023,세상의모든아침,음료가 맛있어요,5
11024,세상의모든아침,음악이 좋아요,3
11025,세상의모든아침,커피가 맛있어요,2
11026,세상의모든아침,코스요리가 알차요,2
11027,세상의모든아침,잡내가 적어요,2
11028,세상의모든아침,향신료가 강하지 않아요,2
11029,세상의모든아침,오래 머무르기 좋아요,2
11030,세상의모든아침,집중하기 좋아요,2
11031,조선옥,음식이 맛있어요,251
11032,조선옥,친절해요,74
11033,조선옥,특별한 메뉴가 있어요,51
11034,조선옥,고기 질이 좋아요,38
11035,조선옥,매장이 넓어요,38
11036,조선옥,재료가 신선해요,29
11037,조선옥,매장이 청결해요,27
11038,조선옥,양이 많아요,23
11039,조선옥,직접 잘 구워줘요,21
11040,조선옥,단체모임 하기 좋아요,20
11041,조선옥,가성비가 좋아요,15
11042,조선옥,특별한 날 가기 좋아요,12
11043,조선옥,혼밥하기 좋아요,11
11044,조선옥,인테리어가 멋져요,7
11045,조선옥,주차하기 편해요,4
11046,조선옥,화장실이 깨끗해요,4
11047,조선옥,뷰가 좋아요,3
11048,조선옥,메뉴 구성이 알차요,2
11049,조선옥,컨셉이 독특해요,1
11050,조선옥,잡내가 적어요,1
11051,조선옥,비싼 만큼 가치있어요,1
11052,조선옥,건강한 맛이에요,1
11053,미 피아체,음식이 맛있어요,27
11054,미 피아체,친절해요,22
11055,미 피아체,특별한 날 가기 좋아요,15
11056,미 피아체,특별한 메뉴가 있어요,13
11057,미 피아체,가성비가 좋아요,8
11058,미 피아체,재료가 신선해요,7
11059,미 피아체,인테리어가 멋져요,6
11060,미 피아체,매장이 청결해요,6
