video_title,video_view_count,author,comment_date,comment,reply_author,reply_date,reply_comment
,,@sjudhsdd2579,2024-04-26T01:14:12Z,,@sjudhsdd2579,2024-04-26T01:14:12Z,@@user-sn7th9qf3b 그쵸 우리나라의 롯데 나 다이소같은 개념이죠 법적으로 라인은 일본기업임 일본이 저러는건 그 지분을 헐값에 넘기라는 강요인거죠 틱톡도 마찬가지 미국 법인임 지분만 중국이 많이 가지고 있을 뿐..미국이나 일본은 이게 꼴보기 싷은거죠 지분을 진재에 시장에 풀었으면 이런 일은 없겄지만 진짜 억울한 상황
,,@happypainter6203,2024-04-26T02:50:52Z,,@happypainter6203,2024-04-26T02:50:52Z,​@@soo8894노태우 전부터 잘해왔음
,,@user-rl2en3mw6s,2024-04-26T06:27:07Z,,@user-rl2en3mw6s,2024-04-26T06:27:07Z,"@@byungkyulee5033 사우디가 석유가지고 또 중동의 맹주 역할이라 중립적 외교 할만큼 강한거 팩트인데 뭔 웃고간다고함? 세계에서 중립적 외교 펼칠수있는 국가가 독일, 프랑스, 사우디, 인도, 터키, 브라질정도임. 한국은 중립적인 외교 구조상 절대로 못함. 수출로 먹고사는 국가가고 또 인구도 적어서 일본처럼 내수도 못돌림 거기다 천연자원도 없고 주변 국가들이랑 다 사이 안좋음. 마지막으로 출산율도 낮아서 미래가 없어서 이제 외국투자도 안들어옴. 그냥 한국은 망했다고 보면된다. 앞으로 한국은 옛날 아시아의 4룡이였던 대만정도로 될거라고보면됨. 중국 위성국 되는거지ㅇㅇ."
,,@sjudhsdd2579,2024-04-26T07:46:56Z,,@sjudhsdd2579,2024-04-26T07:46:56Z,@@user-on7sp1tg3c 독도는 분쟁지라고 인정하는게 넘겨겨주는거지
,,@hawni_zpt,2024-04-26T13:05:37Z,,@hawni_zpt,2024-04-26T13:05:37Z,​@@user-rl2en3mw6s찢갈이 ㅋㅋㅋ
,,@chicken_good_ta,2024-04-27T08:17:19Z,,@chicken_good_ta,2024-04-27T08:17:19Z,"근데 일본 열도가 분노하고 있슴 ㅋㅋ 네이버가 일본애들 개인정보 유출 했다고 함 근데 네이버가 한국처럼 나몰라라 대응했다고 함 일본국민 개 빡침 거의 국민청원급으로 분노하고 있슴 우리로 치면 유튜브,틱톡이 개인정보 유출시킨거임 미국같으면 억대 손해배상해줘야하고 일본도 최소 도게자해야하는 판에 한국처럼 나몰라라식으로 대응했슴"
,,@sjudhsdd2579,2024-04-27T08:45:58Z,,@sjudhsdd2579,2024-04-27T08:45:58Z,@@chicken_good_ta 오래전 소니가 7천만명 개인 정보 누출한 적 있습니다 고작 벌금 몇억내고 끝임 그 후에도 또 개인 정보 백만명 누출 되었구요..........일본 열도가 분노라는 것도 일본정부가 선동해서입니다 그런 식으로 여론몰이 하는거죠 본질은 황금알이다보니 이걸 헐값에 먹겠다는 거죠 개인정보 누출은 핑게에 불과하고.........
,,@Dikita0,2024-04-28T07:52:17Z,,@Dikita0,2024-04-28T07:52:17Z,그러게 왜 개인정보 유출을 해 일본입장에서 개빡치지 ㅋㅋ
,,@Kim-ym8bc,2024-04-28T16:50:46Z,,@Kim-ym8bc,2024-04-28T16:50:46Z,@@user-rl2en3mw6s 바보 냐? <br>견제 ㅋㅋㅋ 중국이랑 미국이랑 교역 양이나 쳐 보고 그딴 말 해라 ㅋㅋㅋ <br>무식. 한거냐?  어쩌피 이 추세로 2050년 넘어가면 중국이 경제는 1워로 올라갔다 쯧쯧
,,@dinobagio4300,2024-04-28T22:51:13Z,,@dinobagio4300,2024-04-28T22:51:13Z,@@Dikita0  그렇게 따지면 메신져 사업 못하져 ㅋㅋ 기업입장에서는 당연히 사과하고 재발 방지 및 피해보상 하면 됩니다 페이스북 같은 경우도 개인정보유출이 5억권 이였고<br>라인 같은경우 51만권이죠 ㅋㅋ 그러면 일본입장에서는 개빡치니 페이스북에도 너희들 지분 매각해라 해었야죠 앞.뒤 논리가 안맞은여 ㅋㅋㅋㅋ
,,@sjudhsdd2579,2024-04-29T05:59:25Z,,@sjudhsdd2579,2024-04-29T05:59:25Z,@@Dikita0 소니는 천만명 누출되어도 3억인가 벌금내고 그만이드만
,,@shkang8058,2024-04-29T18:44:38Z,,@shkang8058,2024-04-29T18:44:38Z,님이 말한 유튜브나 페이스북은 미국기업이라 찍소리 못하는거고 우리나라는 만만해서 낼름 할 수 있다고 생각함.<br>그리고 일본은 전부 아날로그인데 유일하게 라인만 디지털이고 저 라인에 일본의 거의 모든 인프라가 다 들어가 있어서 무조건 뺏을려고 하는거임.<br>일본인이 라인을 어떻게 느끼냐면 우리나라 정부24라고 생각하면 편함.<br>우리나라의 정부24를 운영하는 나라가 중국이라고 생각해보셈.<br>일본이 지금 그렇게 느끼는거임.
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@Anna-lo1sm,2024-04-25T09:15:32Z,유투브는 전세계에서 독점인데...,,,
,,@KelsiSleepergz,2024-04-25T09:34:07Z,,@KelsiSleepergz,2024-04-25T09:34:07Z,"밝히는 지망생들 활동하는거<br>⏪나만 몰랐냐😡 <br>궁금하면 들어가서 확인해여<br>특이취향들 널렸어"
,,,2024-04-25T13:11:08Z,,,2024-04-25T13:11:08Z,​@@user-lo6mx6ps6y 넌 일본귀화나해 한국회사 콘텐츠를 뭔 넘겨라 마라 개솔을하고있어
,,@shkang8058,2024-04-29T18:40:27Z,,@shkang8058,2024-04-29T18:40:27Z,"유투브는 일본의 주인인 미국행님 기업이고, 우리나라는 일본 똘마니니까 낼름 할려는거죠."
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-nj3pd7cz2u,2024-04-25T10:39:55Z,우리정부는 손놓고 있을건가 ???  뭐라도 해보지 ;;;;,,,
,,@user-fb8id9mc6k,2024-04-25T13:38:27Z,,@user-fb8id9mc6k,2024-04-25T13:38:27Z,총독이 알아서 열심히 네이버에 같이 압박해주겠죠.<br>든든한 일본의 큰 조력자로 ..
,,@gaon1405,2024-04-25T13:47:19Z,,@gaon1405,2024-04-25T13:47:19Z,돈 없다면서 일본 채권 사무라이본드에 1조 박은 지금 정권이? ㅋㅋㅋㅋㅋㅋ 오히려 팔라고 압력 넣을걸
,,@woojoo1,2024-04-25T14:12:50Z,,@woojoo1,2024-04-25T14:12:50Z,​@@gaon1405 ㅋㅋㅋㅋㅋㅋㅋㅋ 팩트로 너무 후두려 패는거 아니냐 ㅋㅋ 안그래도 지지율 개쳐박앗는데 ㅋㅋㅋㅋㅋ
,,@anotherone4071,2024-04-25T16:44:13Z,,@anotherone4071,2024-04-25T16:44:13Z,오히려 도울 듯.
,,@kcjung7363,2024-04-27T00:59:39Z,,@kcjung7363,2024-04-27T00:59:39Z,물반잔이 이거<br>었네
,,@user-in2sl9lv7g,2024-04-29T12:01:39Z,,@user-in2sl9lv7g,2024-04-29T12:01:39Z,정부가 뭘할수 있지   족팔린일에  글고 백퍼 한국것도 아니고 <br>라인 무제가 너무커서 경고을 줘도 해결 못하는 기업 퇴출 당연 한것 아냐
,,@Duck-gf1ph,2024-05-03T09:39:51Z,,@Duck-gf1ph,2024-05-03T09:39:51Z,@@user-in2sl9lv7g아직도 일본안감?ㅋㅋㅋㅋ
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@Kim-ym8bc,2024-04-25T12:43:03Z,정부에서 막아야 하는뎅 ..<br>일본을 사랑하는 사람이 대통령 이라 ㅡㅡ;;  넘어가겠다 쯧쯧,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@HaanNet,2024-04-25T10:42:02Z,이것은 필요하면 WTO  제소감  같은데?  국가가 불필요하게 경영권 관여?,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@dongsikkim6999,2024-04-26T21:11:11Z,국가가 나서서 자국 기업 지켜줘야지 뺏길지 걱정만하는 한심한 국가...도대체 뭐하고있는거야...<br>뉴스가 그런거라도 정부압박해야 하고 여론 관심 돌려야 하는거 아닌가.,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@seo845,2024-04-26T00:31:52Z,그럴줄 알았지. 아무리 친일해도 일본는 한국을 외국에다 적대적 경쟁자일뿐임. 일본도 중국과 다를바 없지.,,,
,,@zevil89,2024-04-28T08:07:02Z,,@zevil89,2024-04-28T08:07:02Z,Historically the three countries have never been partners but have always been competitors.
,,@user-in2sl9lv7g,2024-04-29T12:00:18Z,,@user-in2sl9lv7g,2024-04-29T12:00:18Z,라인 문제가 한두번도 아니고 퇴출 하는게 맟지  <br>천만명 가량  매년 정보 유출되고 경고 줘도 바뀌는게 없잖어
,,@Kim-ym8bc,2024-04-29T18:07:36Z,,@Kim-ym8bc,2024-04-29T18:07:36Z,@@user-in2sl9lv7g 뭐래 기업이라는 걸 쳐 모르넹 쯧쯧 <br>잘못이 있던 없던 한 나라의 기업인뎅 ㅋㅋㅋ 너가  그만큼 벌어서 올래?<br>무식한 모지리야
,,@narak_abyss,2024-04-29T23:46:39Z,,@narak_abyss,2024-04-29T23:46:39Z,@@user-in2sl9lv7g뭐라노 그럼 우리나라 사용자 정보는? 타국 사용자 정보는? 말같지 않은소리 하고있네
,,@user-in2sl9lv7g,2024-04-30T10:25:30Z,,@user-in2sl9lv7g,2024-04-30T10:25:30Z,@@narak_abyss 멍청아 우리나라 정보가 왜 가냐 너 바보냐
,,@PETBOY,2024-05-01T13:57:43Z,,@PETBOY,2024-05-01T13:57:43Z,"​@@user-in2sl9lv7g 천만명 가량 매년 정보 유출은 또 무슨 망상이야 ㅋㅋㅋ 개인정보 44만건 유출도 가능성인데  소니에서 8000만건 개인정보 유출된거 모르냐?? 매각이래.. 진짜 생각없이 말하는 사람들 개 많네 라인은 아시아에서 한번 나올까 말까한 슈퍼앱임, 그걸 한국인들이 개발한건데. 그리고 IT기업은 직원들 하나하나 컨트롤 하기 힘들어서 해킹 100프로 막기 힘듬.. 그 직원들 폰이랑 컴퓨터 일일이 어케 모니터링 하냐 ㅋㅋ"
,,@pmgda,2024-05-09T07:53:55Z,,@pmgda,2024-05-09T07:53:55Z,그럼 한중일은 같다는 건가??한국도 과거 다이소와 편의점 지분을 갖고 싶어 일본을 압박해 일본이 한국에 지분을 줬다.그리고 샤인머스켓도 마음대로 뺏었어.
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@kimgeuntae1,2024-04-25T09:39:42Z,키워놓고 쫒겨나는 시나리오<br>몰랏냐? 인도네시아 투자도 조심해라,,,
,,@user-jd2ml4cq6v,2024-04-25T13:27:05Z,,@user-jd2ml4cq6v,2024-04-25T13:27:05Z,"​@@user-lo6mx6ps6y  일본늠인지,, 일본늠 희망자인지,, 여기저기 바쁘네 댓글다니라 ㅋ"
,,@user-ef5vg4bj8g,2024-04-25T15:37:27Z,,@user-ef5vg4bj8g,2024-04-25T15:37:27Z,​@@user-jd2ml4cq6v근데 라인키운건 일본이지..그걸 동남아 애들이 보고 따라하는거고 한국서 라인쓰는사람 몇퍼나 되것어
,,@user-sn7th9qf3b,2024-04-25T21:33:26Z,,@user-sn7th9qf3b,2024-04-25T21:33:26Z,"​@@user-jd2ml4cq6v저건 순수한 지분율에 관한 얘기고 라인자체는 일본기업이에요. 좀 복잡한데 만든 기업이 한국일뿐이지,  일본기업에게 관리, 운영되고 세금도 일본에 납부해요. 네이버 창업자인 이해진도 라인은 분명히 일본기업인데 왜 계속 논란이 생기는지 이해가 안 된다라고 인터뷰까지 직접 했었음."
,,@user-mn4ob2vc3q,2024-04-25T21:59:06Z,,@user-mn4ob2vc3q,2024-04-25T21:59:06Z,@@user-lo6mx6ps6y 일본이 키워도 우리가 유지해야 국익이지 일본이 키웠으니 일본주자는 무슨 머가리냐? 너네도 돈벌어서 부모 죽을때 까지 다 갖다 받쳐라 뭐하러 돈버냐
,,@one.two.three.,2024-04-26T04:39:12Z,,@one.two.three.,2024-04-26T04:39:12Z,@@user-sn7th9qf3b  뭔 개소리냐 삼성이 일본에 법인 세우면 일본 기업임? ㅋㅋ 닌 법인 개념도 모름? 개그치나 맥도날드 한국 법인이 한국 거임?
,,@user-pu3vl7cz6w,2024-04-28T12:50:46Z,,@user-pu3vl7cz6w,2024-04-28T12:50:46Z,@@user-lo6mx6ps6y 팩트) 카운건 한국이에요
,,@user-pu3vl7cz6w,2024-04-28T12:51:54Z,,@user-pu3vl7cz6w,2024-04-28T12:51:54Z,@@user-ef5vg4bj8g 동남아 대만 네이버 한국이 키웠는데? 애미 뒤졌나요?
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@race9797,2024-04-25T09:33:52Z,이럴거면 일본을 팽하고 동남아를 지켜라<br>지분 처분하라는 압박이 민주주의나라에서 할짓이냐??,,,
,,@user-gh5vr2km5c,2024-04-25T11:17:09Z,,@user-gh5vr2km5c,2024-04-25T11:17:09Z,일본은 입헌군주제 나라인데요 ㅋ
,,@whsheep,2024-04-25T12:55:04Z,,@whsheep,2024-04-25T12:55:04Z,@@user-gh5vr2km5c 공산주의랑 사회주의가 같은 말이라고 할 사람이네 ㅋㅋㅋ
,,@user-rz4yh2zl5f,2024-04-25T13:09:33Z,,@user-rz4yh2zl5f,2024-04-25T13:09:33Z,​@@user-gh5vr2km5c현대 입헌군주제는 민주주의가 맞는데 뭔소리고
,,@stealth77punch,2024-04-25T13:12:29Z,,@stealth77punch,2024-04-25T13:12:29Z,@@user-gh5vr2km5c 아는척 했다가 두들겨맞노
,,@eiliosice,2024-04-25T13:17:25Z,,@eiliosice,2024-04-25T13:17:25Z,우리나라나 일본이나 경제적으로 갈라파고스지 뭐
,,@hjow7,2024-04-25T15:47:16Z,,@hjow7,2024-04-25T15:47:16Z,@@user-rz4yh2zl5f 현대 입헌군주제는 민주주의가 아니라 왕정입니다. 왕의 권력이 제 아무리 분산되어 있어도 총리 힘이 워낙 세서 왕정이나 하등 다를바가 없음
,,@user-ov2li5mm3k,2024-04-25T18:15:17Z,,@user-ov2li5mm3k,2024-04-25T18:15:17Z,⁠@@hjow7????????????????????? 창의적인 사고의 안좋은 예라고 들고싶은 댓이네...
,,@user-qg9ot8kq5y,2024-04-25T18:39:39Z,,@user-qg9ot8kq5y,2024-04-25T18:39:39Z,"틱톡 미국이 그러고 있으니, 일본도 라인 이러고 있는거지."
,,@winding0203,2024-04-25T18:45:52Z,,@winding0203,2024-04-25T18:45:52Z,@@hjow7 무슨 말이지? 총리 힘이 세서 왕정이라는 말인가?
,,@user-sn7th9qf3b,2024-04-25T21:37:26Z,,@user-sn7th9qf3b,2024-04-25T21:37:26Z,"진짜 우리나라 경제에 대해서 무지한 인간들이 많구나...강제 매각 시키는 것도 아니고 팔아달라고 가격을 제안하고 거래를 하는 건데 네이버가 맘에 들면 파는 거지, 지금 무슨 망상을 하고 있는 거임..?"
,,@restinpeace1438,2024-04-26T00:29:20Z,,@restinpeace1438,2024-04-26T00:29:20Z,애초에 일본이 안쓰면 라인은 쓰레기인데😂
,,@user-zd2fr6ke8b,2024-04-26T04:48:51Z,,@user-zd2fr6ke8b,2024-04-26T04:48:51Z,북한도 조선민주주의인민공화국 으로 민주주의 국가죠...
,,@user-ld7ik2eb4n,2024-04-26T08:40:23Z,,@user-ld7ik2eb4n,2024-04-26T08:40:23Z,ㅋㅋㅋ누가 왜나라가 민주국가래냐 일당독재가 몇십년인데 ㅋㅋㅋㅋㅋ 라인 강탈하고도 남을 유사국가란다 <br>그런데 울대통은 찍소리 못하고 술만 쳐드시나보다~~
,,@user-jz8hi1ck2z,2024-04-26T08:43:52Z,,@user-jz8hi1ck2z,2024-04-26T08:43:52Z,@@restinpeace1438 같은 논리로 한국인이 안쓰면 신한은행 롯데는 쓰레기니까 일본계 지분 뺏어도 울기 없기? ㅋㅋ
,,@user-rz4yh2zl5f,2024-04-26T08:52:23Z,,@user-rz4yh2zl5f,2024-04-26T08:52:23Z,"@@hjow7 전자는 맞는데 후자는 거꾸로잖아..,<br>대통령제는 대통령 권한이 ㅈㄴ 쎄서 민주주의가 아니란<br>소리랑 다를게 뭐임 이거..<br>총리는 내각을 운영하고 내각은 민주주의 원칙에 따라 운영되며 여기 내각의 총리나 의원들이 투표로 결정되는거임<br>총리가 왕정 마냥 계승되는줄암?"
,,@Balam-cm6gq,2024-04-27T19:13:08Z,,@Balam-cm6gq,2024-04-27T19:13:08Z,@@user-qg9ot8kq5y 중국에서도 미국기업들 사업 못하니까 다른 문제 또 틱톡은 중국의 개인정보 탈취같은 베이스가 있는거고 ..
,,@user-nv9bf5yz6l,2024-04-28T15:15:04Z,,@user-nv9bf5yz6l,2024-04-28T15:15:04Z,​@@user-sn7th9qf3b 무슨소리냐 저거 매각 안하면 일본 정부에서 우리나라가 야동 사이트 막는 것처럼 라인 자체를 막겠다는거임<br>즉 돈받고 펄거냐 아니면 그냥 휴지조각으로 만들어 줄까 그이야기임
,,@user-nv9bf5yz6l,2024-04-28T15:16:47Z,,@user-nv9bf5yz6l,2024-04-28T15:16:47Z,​@@user-sn7th9qf3b 즉 너희 싸이트 보안이 엉망이라는 꼬투리 잡고 한국이 야동 싸이트 규제하듯이 vpn아니면 못들어 가도록 만들거나 아니면 돈줄 거니깐 이돈 먹고 나가라 이말임 ㅋ
,,@dinobagio4300,2024-04-28T22:40:08Z,,@dinobagio4300,2024-04-28T22:40:08Z,"@@user-sn7th9qf3b  일본 라인만 팔면 상관이 없죠 ㅋㅋ 근데  타이완,태국 등 해외 시장도 경영권도 다 넘어 가서 그렇습니다 ㅋㅋ"
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@bbyong0246,2024-04-25T15:48:05Z,네이버 한국에선 여포 일본에선 아무말도 못함ㅋㅋㅋ,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@kgd1285,2024-04-25T09:25:41Z,팔거면 3000조 내놔라 아니라면 꺼져. 네이버가 키운건데 니들이 뭔데ㅜ라인을 가지냐고!,,,
,,@KelsiSleepergz,2024-04-25T09:34:11Z,,@KelsiSleepergz,2024-04-25T09:34:11Z,"밝히는 지망생들 활동하는거<br>⏪나만 몰랐냐😡 <br>궁금하면 들어가서 확인해여<br>특이취향들 널렸어"
,,@ghijkabcdef6887,2024-04-25T11:56:04Z,,@ghijkabcdef6887,2024-04-25T11:56:04Z,우리는 관여할게 아님 네이버가 알아서 하것지
,,@feratube,2024-04-25T12:06:05Z,,@feratube,2024-04-25T12:06:05Z,@@ghijkabcdef6887 네이버가 우리나라 기업인데 이걸 관여하지말라고? 진짜 얘는 뭐지...
,,@BabyBear-tn2wh,2024-04-25T12:10:36Z,,@BabyBear-tn2wh,2024-04-25T12:10:36Z,100조정도만 받아도 적당할 듯 일본 지역만
,,@user-jg5dr2eu4c,2024-04-25T12:23:21Z,,@user-jg5dr2eu4c,2024-04-25T12:23:21Z,"​@@BabyBear-tn2wh 100조 정도만? 그냥 1000조를 달라고 해요!<br>일본정부가 그깟 100조, 돈으로 생각하겠어요?<br>UN에게 돈 지른 적이 있고, <br>G7이나 G20을 돈으로 들어간게 아닐까 하는 소문이 있는 국가인데?<br>(실제로 UN이 일본의 말을 들어주거나, 일본을 포기하지 못하는 이유가, 일본이 UN에게 막대한 돈을 바쳤기 때문이라는 뉴스가 있었음.)"
,,@ghijkabcdef6887,2024-04-25T12:35:10Z,,@ghijkabcdef6887,2024-04-25T12:35:10Z,@@feratube 우리나라기업은 맞지만 라인이 야후한테도 지분 50%가 있잖아 마냥 우리꺼라고 주장할 수도 없는 노릇이지....
,,@user-tq9fj6rf2q,2024-04-25T12:42:09Z,,@user-tq9fj6rf2q,2024-04-25T12:42:09Z,다이소  한국모든 편의점(일본꺼였음)은 그나마 싸게 넘겨준건데 ㅅㅂ소중국처럼 굴래 내로남불 특이냐
,,@ratronatro,2024-04-25T12:46:50Z,,@ratronatro,2024-04-25T12:46:50Z,​​​​@@feratube 지분을 가진 소뱅과 지분이 없는 우리. 어느쪽이 관여가 높을거 같음? <br><br>순진한 소리임. 심정은 알고 공감하는데 객관적으로 우리가 관여한다고 상황이 변한적이 없음. 윤정부가 간섭해서 정부압박으로 넘기라는것도 잘못이고 설령그게 없어도 법인의 선택으로 넘기는것도 같은국적이라고 간섭한는것도 마찬가지임.
,,@nalari,2024-04-25T13:20:48Z,,@nalari,2024-04-25T13:20:48Z,​@@user-lo6mx6ps6y 근데 일본 말고도 여타 국가 메인 메신져이긴한데 쉽게 넘어가려나?
,,@frankenkim8483,2024-04-25T13:22:09Z,,@frankenkim8483,2024-04-25T13:22:09Z,1000조 300조 그러고 있는데 삼전 시총이 500조 정도고 일본에 500조 넘는 기업이 없는데 먼소리 입니까 100조만 줘도 넘기면 말도 안되게 이득인데
,,@HUMAN38275,2024-04-25T13:31:02Z,,@HUMAN38275,2024-04-25T13:31:02Z,뭔 3천조 1경 줘야됨.
,,@jaye9298,2024-04-25T14:02:13Z,,@jaye9298,2024-04-25T14:02:13Z,1차적으로는 개인정보 보안관리 허술하게 헤서 빌미 제공해준 네이버 잘못인데 <br>그렇게 대기업 부자 혐오하시는 1찍들 일본앞에서는 대기업 결사옹위하는거 추악하다 진짜 ㅋㅋㅋ
,,@eejay4319,2024-04-25T14:22:16Z,,@eejay4319,2024-04-25T14:22:16Z,​@@feratube 네이버가 지 주식을 스스로 팔겠다는데 누가 말림?
,,@feratube,2024-04-25T14:26:14Z,,@feratube,2024-04-25T14:26:14Z,"@@eejay4319 넌 공산당에서 일하기 딱 좋겠네.. 자유민주주의에서는 저런걸 허락하지않음 MS가 블리자드 인수하는 과정에서도 자기들이 팔겠다는데 미국,유럽 국가들이 나서서 막았음. 비슷한 다른 사례도 수없이많고."
,,@HamChoRum,2024-04-25T15:32:29Z,,@HamChoRum,2024-04-25T15:32:29Z,@@feratube 니가 만든 네이버냐? ㅋㅋㅋ
,,@lennox6003,2024-04-25T16:47:04Z,,@lennox6003,2024-04-25T16:47:04Z,@@ghijkabcdef6887 일본 정부가 관여할 게 아니겠지ㅋ
,,@lle818,2024-04-25T18:43:57Z,,@lle818,2024-04-25T18:43:57Z,니가 관여할일이아니지. 우리라는 표현은빼라 ㅁㅊㅇ. ㅂㅅ​@@ghijkabcdef6887
,,@lle818,2024-04-25T18:46:25Z,,@lle818,2024-04-25T18:46:25Z,​@@user-tq9fj6rf2q다이소하고. 라인하고. 같냐 ㅉㅉ
,,@happypainter6203,2024-04-26T02:52:54Z,,@happypainter6203,2024-04-26T02:52:54Z,국수충들 또 반일 들어가야지?
,,@kookking2710,2024-04-26T12:56:06Z,,@kookking2710,2024-04-26T12:56:06Z,​@@ratronatro돌아이야 지분은 반반이고 라인운영은 독자적으로 했어 지금 카톡처럼 라인은 은행 게임 페이 돈벌어주는 하마야 더욱이 태국대만도  다 가져가는 한방에 일본 플랫폼 해결이야
,,@kookking2710,2024-04-26T12:56:37Z,,@kookking2710,2024-04-26T12:56:37Z,​@@jaye9298소니 도요타 개인정보 모르냐 돌아이 할베
,,@ratronatro,2024-04-26T13:10:23Z,,@ratronatro,2024-04-26T13:10:23Z,@@kookking2710 ㅋㅋㅋㅋ 누가 모릅니까? 근데 그런 경영권이 빼앗긱 위기를 댓글 몇개 적는다고 해결되는게 아니라고.<br><br>하여튼 바램과 다르게 객관적인 상황을 얘기하는데 초면에 돌아이라고 험담이나 박고 참 지혜로우십니다.
,,@user-nx2ej9sf2y,2024-04-28T03:54:02Z,,@user-nx2ej9sf2y,2024-04-28T03:54:02Z,​@@user-jg5dr2eu4c 뭐래??? 거지 니뽕한테 100조면 무지 큰거지 물론 100조만 받자는건 아님 1000조를 받아야지
,,@user-nx2ej9sf2y,2024-04-28T03:56:03Z,,@user-nx2ej9sf2y,2024-04-28T03:56:03Z,​@@user-tq9fj6rf2q 뭐래? 다이소는 그냥 지들이 그냥 팔은거고 한국이 협박했냐? 지분 매각 하라고?? 그리고 다이소는 한국지역만 팔은거고 라인 도둑질 해서 일본 동남아 유럽 전체 사업권 까지 다 뺏어 가려는 니뽕이 같냐?
,,@user-jg5dr2eu4c,2024-04-28T04:08:31Z,,@user-jg5dr2eu4c,2024-04-28T04:08:31Z,"@@user-nx2ej9sf2y  일본 시민은 거지일지 몰라도 정부는 그렇지 않음.<br>뭐, 전부 국민들 세금으로 끌어서 충당할테니 국민, 시민들만 죽어나가는 거죠.<br>(세금을 올리기 위한 가격 상승 등)<br>일본 정부(자민당)는 죽어야 마땅하다."
,,@shkang8058,2024-04-29T18:49:25Z,,@shkang8058,2024-04-29T18:49:25Z,"@@BabyBear-tn2wh 라인이 단순히 메신져라고 생각함?<br>일본에서 업무지시, 각종 공과금, 디지털 페이, 재난 상황 전파, 여가활동(웹툰,뮤직,뉴스) 등 일본 디지털화하는데 거의 모든 인프라가 라인에 다 들어가있음.<br>한국에 배달의 민족 같은 배달 앱도 라인 자회사가 하고 있고.<br>그런 디지털 인프라를 뺏을려고 하는데 100조?<br>1000조에 판다고 해도 손해보는 장사임."
,,@shkang8058,2024-04-29T18:51:12Z,,@shkang8058,2024-04-29T18:51:12Z,@@ghijkabcdef6887 야후재팬도 라인이 지분 50% 들고 있는데 야후재팬도 그럼 일본거라고 주장할 수 없겠네요.
,,@shkang8058,2024-04-29T19:06:05Z,,@shkang8058,2024-04-29T19:06:05Z,"@@ratronatro 네이버가 지분이 없다고 생각하는거임?<br>라인의 모기업인 a홀딩스 지분이 네이버 50%, 야후 50%인데."
,,@ratronatro,2024-04-29T21:52:33Z,,@ratronatro,2024-04-29T21:52:33Z,@@shkang8058 그러니까 그걸팔지 안팔지 네이버가 선택하는게 맞다고 얘기하는겁니다. 정부처럼 팔라는 압박도 우리들처럼 팔지말라는 압박도 네이버 입장에선 자기네 회사인데 왈가왈부하고 있다는게 코미디죠. 팔아서 얻는 돈이 이득인지 아닌지는 지금 자기네들이 견적 재고 있을텐데.
,,@user-mp6fe9ey7v,2024-05-01T01:17:00Z,,@user-mp6fe9ey7v,2024-05-01T01:17:00Z,​@@feratube이건 나라가 문제가 아니야 야 입장바꿔서 카톡이 중국기업이라 생각해봐
,,@user-mp6fe9ey7v,2024-05-01T01:19:51Z,,@user-mp6fe9ey7v,2024-05-01T01:19:51Z,​@@shkang8058그니까 정부차원에서 나설수 밖에 없는거야 카톡이 중국 기업이라고 생각해봐 주식 코인 은행 모든게 관련되있는데 중국 기업이다?? <br>이건 정부가 나서는게 맞는거야
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-bh7hu4kn8p,2024-04-25T13:36:50Z,손형 이건 건들지 말어~!!,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@hungminson9520,2024-04-25T09:41:26Z,이 큰일을 이딴식으로??? 이ㅡ개같은 정부가 뭘 할리가 없잖어,,,
,,@user-ef5vg4bj8g,2024-04-25T15:35:45Z,,@user-ef5vg4bj8g,2024-04-25T15:35:45Z,이걸 정부가 개입하면 네이버 사라지는거지..
,,@user-fv6cn1vy3e,2024-04-25T16:02:45Z,,@user-fv6cn1vy3e,2024-04-25T16:02:45Z,네이버가 공기업이었나 정부가 뭘 하란 거??
