video_title,video_view_count,author,comment_date,comment,reply_author,reply_date,reply_comment
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-bw9fc5lc4i,2024-05-11T10:54:11Z,뭐하노 눈뜨고 코베이고 있는데 언제까지 임진왜란 한일병합 아 속터져,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@LEFT_DIVSION,2024-05-11T02:32:00Z,일본은 라인<br>중국은 위챗<br>한국은 카카오,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-sn3rv1nj5z,2024-05-11T07:51:01Z,아니 우리나라가 기획개발한건데 일본꺼되었노 일본하고협력만하면 도둑당함,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-yy7ln5rp6u,2024-05-11T06:08:01Z,라인야휴 사장 진짜 발족바리 처럼 생겼네,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ze5ei9ri4r,2024-05-11T02:25:44Z,국내선 잘했냐<br>올것이 온것이다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@yeongseopkim7135,2024-05-11T14:33:02Z,삼면이 적이다.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@jinxiupei3928,2024-05-11T03:58:52Z,디지털 정신대 사건이라 부르는게 맞겠네요~~~  강제 급탈하는거죠. 디지털 플랫폼을~~~!!!😢😢😅,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-cp3ml5od8f,2024-05-11T02:38:16Z,윤석열이 섬나라에 업청 굽신댄다는거 아니까 이기회에 뭐든 뜯어내겠다고 계획짜는거같더만 분명히 라인만 그런게 아닐거다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@Cider5,2024-05-11T15:46:30Z,정부에 더 실망할것도 없다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@ThomasKim0128,2024-05-12T02:58:40Z,근데 소뱅 손정의도 뿌리는 한국사람이고 그 부모님도 조선분들인데 지금 일본이 라인에 하려는건 그때 일본이 조선에 하려던 짓거리하고 똑같은 건 알고하는건가?<br>아무리 돈이라고 해도...,,,
,,@user-fr4or1ut1j,2024-05-12T07:16:32Z,,@user-fr4or1ut1j,2024-05-12T07:16:32Z,네이버가 현금이 부족해 3천억 빌딩도 팔려고 할정도로 자금사정이 안 좋은데 비싸게 쳐주면 오히려 네이버 입장에서 횡재지요. <br>네이버가 괜히 매각에 적극적인게 아닌데.<br>헐겂이면 애기가 다르지만.
,,@ThomasKim0128,2024-05-12T09:02:26Z,,@ThomasKim0128,2024-05-12T09:02:26Z,@@user-fr4or1ut1j ??네이버 자금사정이 지금 별로인가요?? 아무리 그래도 네이버가 하는 사업중에 3손가락 안에든다고 생각하는 라인을 그렇게 팔려고 하지는 않을거라 생각합니다... (진짜 매각할라나...)
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@lts9,2024-05-11T04:32:02Z,중국에 팔자,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@soul351,2024-05-11T10:23:56Z,현대판 일제수탈,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@davidconner3964,2024-05-11T05:30:35Z,대만이나 다른 나라 라인은 따로 만들어서 한국이 운영하면 안됨??? 일본 전용 라인 개 비싸게 팔고,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ir4zh1jp6p,2024-05-11T06:50:38Z,윤석열 : 저런 배은망덕한것들을 봤나?<br><br>그냥 드려라! 무슨 지분을 팔아?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-hm9qz6iu7i,2024-05-11T02:09:42Z,손정의랑 합의 해서 파기해라,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@themun20111,2024-05-11T03:05:12Z,"전세계 라인 모든 수익은 일본으로 가고, 개발자도 전부 일본인으로 바꾸겠지",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-tg6ww1ur8h,2024-05-11T09:16:55Z,일본은 종특이 그러함 뒷통수치는데 천재적임 그리고 겉과 속이 다름 <br>그래서 항상 조심해야함.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ys6ee4pj4q,2024-05-11T02:47:55Z,역시 제국의보성은 어쩔수 없나봐.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@dmr6739,2024-05-11T04:29:34Z,그러니깐 일본이다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-kd1hf5uo9b,2024-05-11T10:30:26Z,우리도 플스 털렸었는데  뺏자,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@new-ku3vp,2024-05-11T02:53:43Z,어차피 이러니저러니 해결방법도 없는데 그냥 전쟁하면 안될까?ㅋㅋㅋ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-rs9vw3mt6v,2024-05-11T15:11:51Z,나이스 똑빠리. 멍청한 외교부가 뭘 하겠노.ㅋㅋㅋ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@changsoojun7698,2024-05-11T02:05:11Z,냅도 c방세들아 돈이나벌게 일본인들이 자국기업아니라고 다돌아서면 좋겠냐 기업이 팔던말던 먼상관이야  넥슨이나신경써라 중국에 판다고 하드만,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@23twothree459,2024-05-11T15:57:59Z,왜 돈까스 같이먹지,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-gy4be8qg5d,2024-05-11T10:30:35Z,일본은 아직도 앞으로도 자기들 아래 속국 취급하며 발아래도 보기 때문에 당당하게 저렇게 처리 하는거다..,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-hz3hy9cl3h,2024-05-11T04:27:15Z,둘이만나서 이거얘기했구만?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@cocacolaapple,2024-05-11T02:27:18Z,"한국도 똑같이 한국내 있는 일본기업 강제 매각 하라고 하면 되겠네. 유니클로, 아사히글라스,화낙 등등",,,
,,@houb_-pc9ox,2024-05-11T02:39:27Z,,@houb_-pc9ox,2024-05-11T02:39:27Z,아사히 회낙 이게 없으면 니네 대기업 박살나는데?
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@rebealthetruth,2024-05-11T13:08:46Z,위성국가 오늘도 흘러갑니다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@june6863,2024-05-11T02:20:25Z,정부가막아라 정부뭐해,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-nz6nl5zj6m,2024-05-11T14:30:36Z,일본은 예나 지금이나 자기 스스로 하는게 없구나 약탈만하고 ㅋㅋㅋㅋ 이건 뭐 21세기 약탈이네,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-nv7ez8dj1z,2024-05-12T09:52:03Z,라인 중국한테 팔자 ㅇㅈㄹ ㅋㅋㅋㅋㅋㅋ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ki6sl4yj7f,2024-05-11T07:01:45Z,항상 뒷북 한국 정치인들😊😊😊난 넘길거 같은데 일본한데 쩔쩔매는데 싸울 생각을 안함 이번 정권 머리숙이고 들어갔잖아 일본한데 일본이 경제보복할때 더불당은 싸웠고,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@hc9527,2024-05-11T23:45:03Z,닐본 라인만 똑 때내라,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-hg7qh1et5c,2024-05-11T02:04:38Z,ㅠ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-vl6kp3fy8t,2024-05-11T19:50:53Z,라임 프로그램 재밍합시다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-fjdhejdnxb,2024-05-11T08:10:34Z,에휴 일본에 실망.. 그렇다고 남의 경영권을 넘기라고 일본 정부가 압박을 하냐.. 하여간 참.. 일본은 정말 이기적이고 별로다.. 일본은 이런 식으로 하는 게 외교냐?? 에휴.. 독도 지네 땅이라고 우기더니 에휴.. 변한 게 왜 하나도 없니..,,,
,,@user-be6nj7mp7z,2024-05-12T07:12:12Z,,@user-be6nj7mp7z,2024-05-12T07:12:12Z,개인정보 유출 일본이 일으켰나? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@bhan9923,2024-05-11T05:34:06Z,스스로 통일도 못해낸 현실<br><br>앞으로도 계속 발목을 잡을것입니다<br><br>내가  일본인이여도 우습게 보이는 한국 무시하겠죠 ㅜㅜ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@kim-ef6zu,2024-05-11T02:49:26Z,결국 한국이라 싫다가 아니라 처음부터 싫었어요 한국 기업은 일본에 들어가 자리 잡 을 수 없게 하는데 치밀하게 준비하고 계획하에 들어오라고 꼬신거지 그 미끼를 네이버가 돈에 눈멀어 앞뒤 안보고 들어간거고 자리잡고 있으니 계속 일본이 새로운 미끼 던져가며 작업들어가고 고롭혔는데도 붕어 처럼 계속 미끼를 물어버린거고 때를 기다리다 작업계속 들어가며 좀먹고 판을 만들어 낸거고요  괴롭혀서 지분 50%팔게 하고 이제는 전부 다 넘겨라 괴롭히는거고요 이제와서 힌국이라 싫다가 아니라 처음 부터입니다 이걸 누가 말해 줘야 아나? 언론님들 일본이 하는 짓이 다 보이는데 왜 당하고 또 당하고 또당하고 머리에 우리나라 사람들 뇌에는 일본 전용 지우개가 있나봐 그리고 병신짓해서 당하고 이제와서 추잡하게 한미일 동맹이라며 미친 소리좀 하지 맙시다 멍청한거야 동맹이다 뺏어가지마라 비굴하게 뭔짓이야 몰랐어 일본을? 일본이 어떤 나라인지 몰랐냐고요 네이버 처음 부터 국적 문제 들추고 지분 팔라고 했을때 팔지말고 과감하게 일본을 접었어야지 당장 손해는 아무것도 없는 일본도 같은 보는건데 이제와서 한국에와서 뺏어간다 도와달라 어쩌라고,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-nv9ov4cu6w,2024-05-11T03:42:56Z,석여리는 모들걸 줍니다 일본에ㆍ 독립영웅까지  포박해서,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-vd8xs6zd5w,2024-05-11T08:15:59Z,지소미아 종료 <br>대한민국 국민 재산 강탈 국가는 주적일뿐,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-tu1ud9qw1y,2024-05-12T12:15:23Z,다빼고 일본이일이서하래해야함 일본거 다차단해야함,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ki6sl4yj7f,2024-05-11T07:07:40Z,말이 좋아 우방이지 서로 주적 아녀 한국 일본😊네이버 장고 끝에 악 수뒀다. 일본인들을 그렇게 모르냐,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-gj7hr8po4z,2024-05-11T03:02:37Z,일본이 문제가아니라<br>자기나라 기업하나 못지켜주는 대한민국이 한심하다<br>그냥 미국에게 팔아라,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-wq7up9oe7s,2024-05-11T20:53:47Z,해외관광 1위는 일본~<br>국내에서 가장 많이 가는곳 일본~,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-hk9hv1jj8s,2024-05-11T23:00:03Z,한국은   주권이  있는   나라냐 ?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ng7df5ki4g,2024-05-11T06:07:56Z,희대의 강탈..!!!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-yl8gr9bg8b,2024-05-11T07:12:52Z,걍 일본 철수하면안되나,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@jhk2665,2024-05-12T14:52:43Z,윤석열님이 해결하셔야지,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-nx6sk2uo1z,2024-05-12T07:45:54Z,일본놈들그럴줄알았지,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-nm1kq3qc2m,2024-05-11T02:25:28Z,선전포고로 간주해라.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-tn9gm2tu9s,2024-05-11T02:13:38Z,음..요즘 MZ세대들은 대부분 환영할듯..일본을 좋아하더라구요...그런대 일본사람들은 한국 별로 안좋아한다던대..ㅋㅋㅋ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-sl6rh8gv1r,2024-05-11T02:25:35Z,윤총독 지휘아래 대놓고 수탈하는구만,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@snsem457,2024-05-11T02:40:05Z,가서 한잔해야 것네,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@chichi2432,2024-05-11T02:24:27Z,에휴  왜 이 와중에 모양세을 따지나요  우리것 부터 챙겨서 시작해야 할것임,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-us9un3wt7j,2024-05-11T02:22:10Z,여서 깨지면 금상은<br>군 되는겨,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-qq8wo6qq8y,2024-05-12T07:37:47Z,일본은 피해자지,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-sn1rq2hg9p,2024-05-11T02:55:20Z,일본은 영원한 주적임,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ep9ui8nu3s,2024-05-11T05:31:18Z,참 힘들게 산다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-em4pk2ix3h,2024-05-11T03:05:04Z,일본의 큰 계획은 한국의 K문화의 전세계로 뻗어가는 K문화의 맥락을 끊어버리는 시발점 이구나 NAVER는 한국침략의  시작일 뿐이다.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@kakao-,2024-05-11T05:15:09Z,지분을 반반 나눈게 여지를 준거네 언젠가 일으킬 정보유출 핑계삼아 첨부터 먹을 생각이였구만 네이버가 이 정도는 예상 못하진 않았을텐데 뒤에 뭐가 있는거지?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@YALLA8282,2024-05-11T01:57:44Z,"일본이 일본했지,",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@zohar9389,2024-05-11T03:29:22Z,결과가 어찌 됐든 이 과정으로 기업이 개인정보 유출 시키는 일이 더이상 발생 되지 않기를 바랍니다.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@king1964a,2024-05-12T20:58:53Z,그냥 일본이 지분 넘기라구혀 어차피 한국이 만들었는데 지분값 주면 그걸로 일본 바나나톡 하나 만들던가..ㅎㅎ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@xinplus1474,2024-05-12T18:03:53Z,윤정부가 문제다 우리도 똑같이 해줘야되는데. 그럴 의욕이 없지 친일정부이니,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-xu4nu5yi8m,2024-05-11T02:28:53Z,이런식으로 조선을???,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@nsean2039,2024-05-11T02:09:53Z,응큼하기론 니덜이 탑이구나!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-fu7rb1ye2x,2024-05-11T03:21:03Z,그냥 제2의 운요호사건이다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@hdgsvvgsys,2024-05-11T12:15:45Z,제발 뭐라도 좀 해봐 윤두창제발좀,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@sanko7366,2024-05-11T02:08:04Z,용산총독부 화이팅,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@VIP_4369,2024-05-11T04:49:18Z,지진나는 나라에 글로벌IT 데이터 센터라?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-wl3zn1ve7n,2024-05-11T06:29:26Z,저벝에 일본에 왜 다녀왔나 ...<br>알겠다 <br>이제는 주권도 일본에 주겠네...아... 윤돌이는 이미 모든것이 다 일본것이라고 생각하고 있나?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@elin4984,2024-05-11T09:09:23Z,윤석열의 대단한  일본사랑 물잔이 어쩌구저쩌구 꼴갑떨더니ㅋ맨날 독도 일본땅으로 돼 있는 지도 사용하고 일본 대변인 윤총독ㅋ 일본은 윤석열이 있는데 못할게 뭐가 있을까ㅋㅋ 윤석열은 일본에 못줘서 안달인데 라인 가져갈거면 윤석열도  같이 가져가라!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-vs9rd7jx2m,2024-05-11T06:17:20Z,새로 쳐만들라그래라,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-me2ys5mk3b,2024-05-11T01:36:23Z,그담은 독도 ㅋㅋ 윤  만세ㅣ!!!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@youarealien7431,2024-05-11T01:58:35Z,이렇게되면 독도중간수역도 장난아니겠다<br>7광구도 그렇고<br>뺏어갈려고 양념칠걸로 밖에는 안보임,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@voiceofwind6588,2024-05-11T11:59:38Z,아따 한국꺼는 다 내꺼랑꼐롱,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@wizroy1641,2024-05-11T02:00:22Z,찍소리도 못하는 국가 꼬락서니가 참담하다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@hwayeonyoo2368,2024-05-11T02:08:56Z,우호의 맛,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@kyle-sd8yk,2024-05-11T07:55:10Z,지들이 한국에 한짖이 있으니 개인정보 무섭겠지 우리가 알리 테무에게 느끼는것보다 더,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-gj3er8kg7x,2024-05-11T08:06:37Z,우짜니..친일파 용산실 은 일본 을 너무너무 좋아하는데,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-uy7ei1ex7j,2024-05-11T02:13:36Z,"전에 카톡 하루 못쓰니 엄청난 일있었다.일본에서눈 라인이 카톡과 같은 구실울. 한다.라인을  일본자체내에서 못쓰게 하는 방법았다면 알본에서 라인서비스를 못쓰게하면 오떨까,,그럼 일본이 황당하묜서도  함부로 하지못하지 않울까,,사회적 네트워쿠망이 깨지니까",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-qz5kv4rc3m,2024-05-11T04:12:41Z,뻿길바에 철수해라,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@kim-jb4st,2024-05-11T05:58:39Z,노력하는척 하는거겠지,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@mijiniaen,2024-05-11T06:46:09Z,얘들아 목베기 시합 한번 하자!<br>100명 벨때마다 새칼로 교체가능!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@angelo1LEE,2024-05-11T02:32:03Z,자국 민간 기업을 국가가 나서서 강탈하는데 룬서결이는 해외여행 갈 경비만 챙기고 있고......,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@dottorie,2024-05-11T02:15:15Z,이제 공은 네이버로 넘어감,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-gl8ob7ez7e,2024-05-11T02:00:49Z,네이버 멤버쉽 탈퇴함,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@idol272,2024-05-11T03:21:57Z,어차피 일본은 4차산업이 무너졌음  발악하는거지,,,
,,@niendeiv9898,2024-05-11T04:57:03Z,,@niendeiv9898,2024-05-11T04:57:03Z,4차산업 무너져서 발악하는건 노벨상 0개 느그 대한민국이구욘 ㅋㅋㅋㅋ
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-gr1oz1mw6t,2024-05-11T06:51:13Z,한국이 겁나 만만한거지..ㅋ<br>아무말도 못하잖아 ㅋㅋ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-rg1xv5lo7s,2024-05-11T05:05:07Z,"소프트뱅크, 쿠팡??????",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-fm7xq9pi1d,2024-05-11T01:41:54Z,"<a href=""https://www.youtube.com/watch?v=OiunlKtyWNM&amp;t=1105"">18:25</a> 재해  및  시기가   너무  강하다  모바일을  한국인이  전해 준  것 이네😊      자동차 외국인 최고 경영자를  몰아낸  나라다😭",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-hb4bs2vg5z,2024-05-11T10:32:10Z,정부는 없고 김건희만 있다.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@naomis.916,2024-05-11T02:15:16Z,지네꺼 만들라고 해. 라인 포기하고.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@epimetheus02,2024-05-11T05:19:47Z,수탈의 역사는 계속 되는중.  독립은 한거냐?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-uc8xd1ez2s,2024-05-11T11:20:31Z,일본 그렇게 빨더니...,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@TV-kp5ns,2024-05-11T08:05:49Z,역시  한국은  호구야,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@yubki0416,2024-05-11T02:16:45Z,노력해도 안되 해서 될것같으면 위안부 문제부터 끝났었야지 독일처럼  마무리가 않좋아,,,
