,Attraction,Category,type,Category_Map,Category_Map_v2,Good_Point,Selected_People,Participants
5665,진남포면옥,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,38.0,422
5666,진남포면옥,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,36.0,422
5667,진남포면옥,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,33.0,422
5668,진남포면옥,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,17.0,422
5669,진남포면옥,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,14.0,422
5670,진남포면옥,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,11.0,422
5671,진남포면옥,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,10.0,422
5672,진남포면옥,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,9.0,422
5673,진남포면옥,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,3.0,422
5674,진남포면옥,음식,korean,서비스,서비스,음식이 빨리 나와요,2.0,422
5675,진남포면옥,음식,korean,음식의 속성,음식의 맛과 질,잡내가 적어요,2.0,422
5676,진남포면옥,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,2.0,422
5677,진남포면옥,음식,korean,시설 및 분위기,분위기,아늑해요,1.0,422
5678,진남포면옥,음식,korean,음식의 속성,음식의 맛과 질,현지 맛에 가까워요,1.0,422
5679,진남포면옥,음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,1.0,422
5680,진남포면옥,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,1.0,422
5681,진남포면옥,음식,korean,음식의 속성,음식의 다양성,반찬이 잘 나와요,1.0,422
5682,성북동집,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,483.0,499
5683,성북동집,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,137.0,499
5684,성북동집,음식,korean,서비스,서비스,친절해요,133.0,499
5685,성북동집,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,81.0,499
5686,성북동집,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,66.0,499
5687,성북동집,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,52.0,499
5688,성북동집,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,37.0,499
5689,성북동집,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,36.0,499
5690,성북동집,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,22.0,499
5691,성북동집,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,16.0,499
5692,성북동집,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,14.0,499
5693,성북동집,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,9.0,499
5694,성북동집,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,7.0,499
5695,성북동집,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,7.0,499
5696,성북동집,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,6.0,499
5697,성북동집,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,6.0,499
5698,성북동집,음식,korean,시설 및 분위기,분위기,차분한 분위기에요,2.0,499
5699,성북동집,음식,korean,음식의 속성,음식의 맛과 질,향신료가 강하지 않아요,2.0,499
5700,성북동집,음식,korean,시설 및 분위기,분위기,아늑해요,1.0,499
5701,성북동집,음식,korean,서비스,서비스,음식이 빨리 나와요,1.0,499
5702,성북동집,음식,korean,시설 및 분위기,특별한 목적,아이와 가기 좋아요,1.0,499
5703,성북동집,음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,1.0,499
5704,삿뽀로 목동점,음식,japanese,음식의 속성,음식의 맛과 질,음식이 맛있어요,424.0,674
5705,삿뽀로 목동점,음식,japanese,서비스,서비스,친절해요,288.0,674
5706,삿뽀로 목동점,음식,japanese,시설 및 분위기,분위기,특별한 날 가기 좋아요,223.0,674
5707,삿뽀로 목동점,음식,japanese,음식의 속성,음식의 맛과 질,재료가 신선해요,192.0,674
5708,삿뽀로 목동점,음식,japanese,시설 및 분위기,청결도와 위생,매장이 청결해요,192.0,674
5709,삿뽀로 목동점,음식,japanese,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,190.0,674
5710,삿뽀로 목동점,음식,japanese,시설 및 분위기,시설 및 환경,인테리어가 멋져요,161.0,674
5711,삿뽀로 목동점,음식,japanese,시설 및 분위기,시설 및 환경,주차하기 편해요,156.0,674
5712,삿뽀로 목동점,음식,japanese,시설 및 분위기,시설 및 환경,매장이 넓어요,151.0,674
5713,삿뽀로 목동점,음식,japanese,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,90.0,674
5714,삿뽀로 목동점,음식,japanese,가격 및 가치,가격과 가치,가성비가 좋아요,60.0,674
5715,삿뽀로 목동점,음식,japanese,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,55.0,674
5716,삿뽀로 목동점,음식,japanese,음식의 속성,음식의 맛과 질,양이 많아요,27.0,674
5717,삿뽀로 목동점,음식,japanese,시설 및 분위기,분위기,차분한 분위기에요,10.0,674
5718,삿뽀로 목동점,음식,japanese,시설 및 분위기,시설 및 환경,룸이 잘 되어있어요,9.0,674
5719,삿뽀로 목동점,음식,japanese,가격 및 가치,가격과 가치,메뉴 구성이 알차요,8.0,674
5720,삿뽀로 목동점,음식,japanese,시설 및 분위기,시설 및 환경,뷰가 좋아요,8.0,674
5721,삿뽀로 목동점,음식,japanese,시설 및 분위기,분위기,아늑해요,7.0,674
5722,삿뽀로 목동점,음식,japanese,가격 및 가치,가격과 가치,코스요리가 알차요,5.0,674
5723,삿뽀로 목동점,음식,japanese,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,4.0,674
5724,삿뽀로 목동점,음식,japanese,시설 및 분위기,분위기,대화하기 좋아요,4.0,674
5725,삿뽀로 목동점,음식,japanese,시설 및 분위기,분위기,혼밥하기 좋아요,3.0,674
5726,삿뽀로 목동점,음식,japanese,음식의 속성,음식의 다양성,반찬이 잘 나와요,2.0,674
5727,삿뽀로 목동점,음식,japanese,음식의 속성,음식의 맛과 질,건강한 맛이에요,2.0,674
5728,삿뽀로 목동점,음식,japanese,시설 및 분위기,분위기,컨셉이 독특해요,1.0,674
5729,삿뽀로 목동점,음식,japanese,음식의 속성,음식의 맛과 질,음료가 맛있어요,1.0,674
5730,삿뽀로 목동점,음식,japanese,시설 및 분위기,분위기,집중하기 좋아요,1.0,674
5731,갓잇(god eat),음식,west,음식의 속성,음식의 맛과 질,음식이 맛있어요,1270.0,"1,396"
5732,갓잇(god eat),음식,west,서비스,서비스,친절해요,540.0,"1,396"
5733,갓잇(god eat),음식,west,음식의 속성,음식의 맛과 질,재료가 신선해요,395.0,"1,396"
5734,갓잇(god eat),음식,west,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,370.0,"1,396"
5735,갓잇(god eat),음식,west,음식의 속성,음식의 맛과 질,양이 많아요,306.0,"1,396"
5736,갓잇(god eat),음식,west,시설 및 분위기,시설 및 환경,인테리어가 멋져요,293.0,"1,396"
5737,갓잇(god eat),음식,west,시설 및 분위기,청결도와 위생,매장이 청결해요,218.0,"1,396"
5738,갓잇(god eat),음식,west,시설 및 분위기,분위기,특별한 날 가기 좋아요,118.0,"1,396"
5739,갓잇(god eat),음식,west,가격 및 가치,가격과 가치,가성비가 좋아요,86.0,"1,396"
5740,갓잇(god eat),음식,west,가격 및 가치,가격과 가치,메뉴 구성이 알차요,64.0,"1,396"
5741,갓잇(god eat),음식,west,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,39.0,"1,396"
5742,갓잇(god eat),음식,west,시설 및 분위기,분위기,아늑해요,34.0,"1,396"
5743,갓잇(god eat),음식,west,시설 및 분위기,시설 및 환경,매장이 넓어요,27.0,"1,396"
5744,갓잇(god eat),음식,west,시설 및 분위기,시설 및 환경,뷰가 좋아요,25.0,"1,396"
5745,갓잇(god eat),음식,west,음식의 속성,음식의 맛과 질,건강한 맛이에요,18.0,"1,396"
5746,갓잇(god eat),음식,west,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,18.0,"1,396"
5747,갓잇(god eat),음식,west,시설 및 분위기,분위기,혼밥하기 좋아요,15.0,"1,396"
5748,갓잇(god eat),음식,west,시설 및 분위기,분위기,대화하기 좋아요,12.0,"1,396"
5749,갓잇(god eat),음식,west,시설 및 분위기,분위기,컨셉이 독특해요,9.0,"1,396"
5750,갓잇(god eat),음식,west,서비스,서비스,음식이 빨리 나와요,9.0,"1,396"
5751,갓잇(god eat),음식,west,시설 및 분위기,분위기,차분한 분위기에요,5.0,"1,396"
5752,갓잇(god eat),음식,west,시설 및 분위기,시설 및 환경,사진이 잘 나와요,5.0,"1,396"
5753,갓잇(god eat),음식,west,음식의 속성,음식의 맛과 질,잡내가 적어요,3.0,"1,396"
5754,갓잇(god eat),음식,west,시설 및 분위기,시설 및 환경,주차하기 편해요,3.0,"1,396"
5755,갓잇(god eat),음식,west,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,3.0,"1,396"
5756,갓잇(god eat),음식,west,가격 및 가치,가격과 가치,코스요리가 알차요,2.0,"1,396"
5757,갓잇(god eat),음식,west,음식의 속성,음식의 맛과 질,현지 맛에 가까워요,2.0,"1,396"
5758,갓잇(god eat),음식,west,시설 및 분위기,분위기,음악이 좋아요,2.0,"1,396"
5759,갓잇(god eat),음식,west,음식의 속성,음식의 맛과 질,향신료가 강하지 않아요,2.0,"1,396"
5760,갓잇(god eat),음식,west,음식의 속성,음식의 다양성,술이 다양해요,1.0,"1,396"
5761,갓잇(god eat),음식,west,음식의 속성,음식의 맛과 질,음료가 맛있어요,1.0,"1,396"
5762,갓잇(god eat),음식,west,시설 및 분위기,특별한 목적,아이와 가기 좋아요,1.0,"1,396"
5763,갓잇(god eat),음식,west,시설 및 분위기,시설 및 환경,야외 공간이 멋져요,1.0,"1,396"
5764,갓잇(god eat),음식,west,시설 및 분위기,특별한 목적,반려동물과 가기 좋아요,1.0,"1,396"
5765,갓잇(god eat),음식,west,음식의 속성,음식의 다양성,반찬이 잘 나와요,1.0,"1,396"
5766,내자상회,음식,cafe,음식의 속성,음식의 맛과 질,커피가 맛있어요,326.0,562
5767,내자상회,음식,cafe,음식의 속성,음식의 맛과 질,디저트가 맛있어요,242.0,562
5768,내자상회,음식,cafe,음식의 속성,음식의 맛과 질,음료가 맛있어요,217.0,562
5769,내자상회,음식,cafe,시설 및 분위기,시설 및 환경,인테리어가 멋져요,188.0,562
5770,내자상회,음식,cafe,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,183.0,562
5771,내자상회,음식,cafe,서비스,서비스,친절해요,142.0,562
5772,내자상회,음식,cafe,시설 및 분위기,분위기,대화하기 좋아요,108.0,562
5773,내자상회,음식,cafe,시설 및 분위기,청결도와 위생,매장이 청결해요,105.0,562
5774,내자상회,음식,cafe,시설 및 분위기,시설 및 환경,사진이 잘 나와요,41.0,562
5775,내자상회,음식,cafe,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,33.0,562
5776,내자상회,음식,cafe,시설 및 분위기,시설 및 환경,좌석이 편해요,21.0,562
5777,내자상회,음식,cafe,시설 및 분위기,시설 및 환경,뷰가 좋아요,21.0,562
5778,내자상회,음식,cafe,시설 및 분위기,분위기,집중하기 좋아요,20.0,562
5779,내자상회,음식,cafe,가격 및 가치,가격과 가치,가성비가 좋아요,15.0,562
5780,내자상회,음식,cafe,시설 및 분위기,분위기,아늑해요,8.0,562
5781,내자상회,음식,cafe,시설 및 분위기,분위기,차분한 분위기에요,5.0,562
5782,내자상회,음식,cafe,시설 및 분위기,분위기,컨셉이 독특해요,3.0,562
5783,내자상회,음식,cafe,시설 및 분위기,시설 및 환경,매장이 넓어요,3.0,562
5784,내자상회,음식,cafe,시설 및 분위기,시설 및 환경,주차하기 편해요,2.0,562
5785,내자상회,음식,cafe,음식의 속성,음식의 맛과 질,빵이 맛있어요,1.0,562
5786,내자상회,음식,cafe,시설 및 분위기,특별한 목적,선물하기 좋아요,1.0,562
5787,내자상회,음식,cafe,시설 및 분위기,특별한 목적,반려동물과 가기 좋아요,1.0,562
5788,내자상회,음식,cafe,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,1.0,562
5789,내자상회,음식,cafe,음식의 속성,음식의 맛과 질,건강한 맛이에요,1.0,562
5790,우리강산,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,121.0,149
5791,우리강산,음식,korean,서비스,서비스,친절해요,54.0,149
5792,우리강산,음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,22.0,149
5793,우리강산,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,19.0,149
5794,우리강산,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,17.0,149
5795,우리강산,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,15.0,149
5796,우리강산,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,14.0,149
5797,우리강산,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,11.0,149
5798,우리강산,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,10.0,149
5799,우리강산,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,9.0,149
5800,우리강산,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,9.0,149
5801,우리강산,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,9.0,149
5802,우리강산,음식,korean,서비스,서비스,직접 잘 구워줘요,8.0,149
5803,우리강산,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,7.0,149
5804,우리강산,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,5.0,149
5805,우리강산,음식,korean,시설 및 분위기,분위기,차분한 분위기에요,1.0,149
5806,우리강산,음식,korean,시설 및 분위기,분위기,아늑해요,1.0,149
5807,우리강산,음식,korean,음식의 속성,음식의 맛과 질,잡내가 적어요,1.0,149
5808,우리강산,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,1.0,149
5809,우리강산,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,1.0,149
5810,우리강산,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,1.0,149
5811,우리강산,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,1.0,149
5812,방이샤브샤브칼국수 방이본점,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,845.0,818
5813,방이샤브샤브칼국수 방이본점,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,282.0,818
5814,방이샤브샤브칼국수 방이본점,음식,korean,서비스,서비스,친절해요,183.0,818
5815,방이샤브샤브칼국수 방이본점,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,176.0,818
5816,방이샤브샤브칼국수 방이본점,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,154.0,818
5817,방이샤브샤브칼국수 방이본점,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,141.0,818
5818,방이샤브샤브칼국수 방이본점,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,63.0,818
5819,방이샤브샤브칼국수 방이본점,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,26.0,818
5820,방이샤브샤브칼국수 방이본점,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,25.0,818
5821,방이샤브샤브칼국수 방이본점,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,19.0,818
5822,방이샤브샤브칼국수 방이본점,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,16.0,818
5823,방이샤브샤브칼국수 방이본점,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,16.0,818
5824,방이샤브샤브칼국수 방이본점,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,12.0,818
5825,방이샤브샤브칼국수 방이본점,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,10.0,818
5826,방이샤브샤브칼국수 방이본점,음식,korean,서비스,서비스,음식이 빨리 나와요,9.0,818
5827,방이샤브샤브칼국수 방이본점,음식,korean,가격 및 가치,가격과 가치,메뉴 구성이 알차요,7.0,818
5828,방이샤브샤브칼국수 방이본점,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,6.0,818
5829,방이샤브샤브칼국수 방이본점,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,5.0,818
5830,방이샤브샤브칼국수 방이본점,음식,korean,시설 및 분위기,분위기,아늑해요,3.0,818
5831,방이샤브샤브칼국수 방이본점,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,3.0,818
5832,방이샤브샤브칼국수 방이본점,음식,korean,음식의 속성,음식의 다양성,술이 다양해요,1.0,818
5833,방이샤브샤브칼국수 방이본점,음식,korean,가격 및 가치,가격과 가치,코스요리가 알차요,1.0,818
5834,방이샤브샤브칼국수 방이본점,음식,korean,시설 및 분위기,분위기,혼술하기 좋아요,1.0,818
5835,방이샤브샤브칼국수 방이본점,음식,korean,음식의 속성,음식의 맛과 질,잡내가 적어요,1.0,818
5836,방이샤브샤브칼국수 방이본점,음식,korean,음식의 속성,음식의 맛과 질,현지 맛에 가까워요,1.0,818
5837,방이샤브샤브칼국수 방이본점,음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,1.0,818
5838,방이샤브샤브칼국수 방이본점,음식,korean,음식의 속성,음식의 다양성,반찬이 잘 나와요,1.0,818
5839,방이샤브샤브칼국수 방이본점,음식,korean,시설 및 분위기,분위기,대화하기 좋아요,1.0,818
5840,자원대구탕,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,232.0,300
5841,자원대구탕,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,80.0,300
5842,자원대구탕,음식,korean,서비스,서비스,친절해요,79.0,300
5843,자원대구탕,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,61.0,300
5844,자원대구탕,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,59.0,300
5845,자원대구탕,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,39.0,300
5846,자원대구탕,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,22.0,300
5847,자원대구탕,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,13.0,300
5848,자원대구탕,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,9.0,300
5849,자원대구탕,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,8.0,300
5850,자원대구탕,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,5.0,300
5851,자원대구탕,음식,korean,서비스,서비스,음식이 빨리 나와요,2.0,300
5852,자원대구탕,음식,korean,시설 및 분위기,분위기,대화하기 좋아요,2.0,300
5853,자원대구탕,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,2.0,300
5854,자원대구탕,음식,korean,시설 및 분위기,분위기,아늑해요,1.0,300
5855,자원대구탕,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,1.0,300
5856,자원대구탕,음식,korean,음식의 속성,음식의 맛과 질,잡내가 적어요,1.0,300
5857,자원대구탕,음식,korean,음식의 속성,음식의 맛과 질,현지 맛에 가까워요,1.0,300
5858,자원대구탕,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,1.0,300
5859,자원대구탕,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,1.0,300
5860,자원대구탕,음식,korean,시설 및 분위기,청결도와 위생,환기가 잘 돼요,1.0,300
5861,자원대구탕,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,1.0,300
5862,정감어린,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,618.0,651
5863,정감어린,음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,322.0,651
5864,정감어린,음식,korean,서비스,서비스,친절해요,207.0,651
5865,정감어린,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,201.0,651
5866,정감어린,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,194.0,651
5867,정감어린,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,121.0,651
5868,정감어린,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,117.0,651
5869,정감어린,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,99.0,651
5870,정감어린,음식,korean,서비스,서비스,직접 잘 구워줘요,90.0,651
5871,정감어린,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,85.0,651
5872,정감어린,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,84.0,651
5873,정감어린,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,70.0,651
5874,정감어린,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,58.0,651
5875,정감어린,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,37.0,651
5876,정감어린,음식,korean,음식의 속성,음식의 맛과 질,잡내가 적어요,25.0,651
5877,정감어린,음식,korean,음식의 속성,음식의 다양성,반찬이 잘 나와요,21.0,651
5878,정감어린,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,17.0,651
5879,정감어린,음식,korean,시설 및 분위기,분위기,차분한 분위기에요,16.0,651
5880,정감어린,음식,korean,가격 및 가치,가격과 가치,메뉴 구성이 알차요,13.0,651
5881,정감어린,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,12.0,651
5882,정감어린,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,8.0,651
5883,정감어린,음식,korean,서비스,서비스,음식이 빨리 나와요,7.0,651
5884,정감어린,음식,korean,시설 및 분위기,분위기,아늑해요,6.0,651
5885,정감어린,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,5.0,651
5886,정감어린,음식,korean,시설 및 분위기,시설 및 환경,룸이 잘 되어있어요,5.0,651
5887,정감어린,음식,korean,시설 및 분위기,시설 및 환경,좌석이 편해요,3.0,651
5888,정감어린,음식,korean,시설 및 분위기,특별한 목적,아이와 가기 좋아요,2.0,651
5889,정감어린,음식,korean,시설 및 분위기,청결도와 위생,환기가 잘 돼요,2.0,651
5890,정감어린,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,1.0,651
5891,정감어린,음식,korean,음식의 속성,음식의 맛과 질,기본 안주가 좋아요,1.0,651
5892,정감어린,음식,korean,음식의 속성,음식의 맛과 질,향신료가 강하지 않아요,1.0,651
5893,정감어린,음식,korean,시설 및 분위기,분위기,대화하기 좋아요,1.0,651
5894,전주회관,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,151.0,152
5895,전주회관,음식,korean,서비스,서비스,친절해요,74.0,152
5896,전주회관,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,45.0,152
5897,전주회관,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,42.0,152
5898,전주회관,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,30.0,152
5899,전주회관,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,29.0,152
5900,전주회관,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,19.0,152
5901,전주회관,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,18.0,152
5902,전주회관,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,16.0,152
5903,전주회관,음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,4.0,152
5904,전주회관,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,3.0,152
5905,전주회관,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,3.0,152
5906,전주회관,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,3.0,152
5907,전주회관,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,2.0,152
5908,전주회관,음식,korean,서비스,서비스,직접 잘 구워줘요,2.0,152
5909,전주회관,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,1.0,152
5910,전주회관,음식,korean,음식의 속성,음식의 다양성,반찬이 잘 나와요,1.0,152
5911,전주회관,음식,korean,시설 및 분위기,청결도와 위생,환기가 잘 돼요,1.0,152
5912,우정낙지,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,228.0,223
5913,우정낙지,음식,korean,서비스,서비스,친절해요,89.0,223
5914,우정낙지,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,68.0,223
5915,우정낙지,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,52.0,223
5916,우정낙지,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,19.0,223
5917,우정낙지,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,19.0,223
5918,우정낙지,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,18.0,223
5919,우정낙지,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,17.0,223
5920,우정낙지,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,12.0,223
5921,우정낙지,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,11.0,223
5922,우정낙지,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,9.0,223
5923,우정낙지,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,4.0,223
5924,우정낙지,음식,korean,서비스,서비스,음식이 빨리 나와요,3.0,223
5925,우정낙지,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,2.0,223
5926,우정낙지,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,1.0,223
5927,우정낙지,음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,1.0,223
5928,우정낙지,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,1.0,223
5929,우정낙지,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,1.0,223
5930,우정낙지,음식,korean,시설 및 분위기,청결도와 위생,환기가 잘 돼요,1.0,223
5931,낙원(메이필드호텔),음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,49.0,77
5932,낙원(메이필드호텔),음식,korean,서비스,서비스,친절해요,28.0,77
5933,낙원(메이필드호텔),음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,18.0,77
5934,낙원(메이필드호텔),음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,14.0,77
5935,낙원(메이필드호텔),음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,13.0,77
5936,낙원(메이필드호텔),음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,12.0,77
5937,낙원(메이필드호텔),음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,11.0,77
5938,낙원(메이필드호텔),음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,10.0,77
5939,낙원(메이필드호텔),음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,10.0,77
5940,낙원(메이필드호텔),음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,9.0,77
5941,낙원(메이필드호텔),음식,korean,서비스,서비스,직접 잘 구워줘요,8.0,77
5942,낙원(메이필드호텔),음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,8.0,77
5943,낙원(메이필드호텔),음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,6.0,77
5944,낙원(메이필드호텔),음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,4.0,77
5945,낙원(메이필드호텔),음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,3.0,77
5946,낙원(메이필드호텔),음식,korean,시설 및 분위기,분위기,차분한 분위기에요,2.0,77
